,tomato,brome,Group Number,Species 1 Score,Species 2 Score,Total Score
13927,LOC101256235,LOC100827048,5613,0.6260302620248493,0.5326980532754663,0.5793641576501578
13928,LOC101245912,LOC104582867,5614,0.7739123303399352,0.8710046021113103,0.8224584662256227
13929,LOC101267748,LOC100839563,5615,0.9652929839668676,0.9526433311318678,0.9589681575493677
13930,LOC101262216,LOC100825782,5617,0.5753393201295772,0.6979903764506086,0.636664848290093
13931,LOC101263945,LOC100825782,5617,0.7076803214827573,0.7481020222033525,0.727891171843055
13932,LOC101246201,LOC100825782,5617,0.8874400295239266,0.9014057929993395,0.8944229112616331
13933,LOC101261067,LOC100846680,5619,0.6356747447410506,0.7948485706198698,0.7152616576804602
13934,LOC101261067,LOC100838712,5619,0.5876245540656907,0.625607587019041,0.6066160705423658
13935,LOC101259914,LOC100826961,5620,0.8024972321318735,0.8595700852281661,0.8310336586800198
13936,LOC101259914,LOC100846866,5620,0.40620002460327226,0.5113375475673806,0.45876878608532645
13937,LOC101259914,LOC100821654,5620,0.36162709640382174,0.4341020491600735,0.39786457278194765
13938,LOC101245223,LOC100826961,5620,0.6832328699717063,0.6110246249646193,0.6471287474681628
13939,LOC101245223,LOC100846866,5620,0.7221142411940789,0.6726232034468661,0.6973687223204725
13940,LOC101245223,LOC100821654,5620,0.8344937876737606,0.6992303856158937,0.7668620866448271
13941,LOC778238,LOC100846388,5621,0.6581129290195595,0.7271692298015536,0.6926410794105566
13942,LOC778238,LOC100841858,5621,0.6381432730553164,0.7469195207095009,0.6925313968824086
13943,LOC101261729,LOC100846388,5621,0.641538524623775,0.4204924992923861,0.5310155119580806
13944,LOC101261729,LOC100841858,5621,0.3755197441259687,0.3477686574205114,0.36164420077324005
13945,LOC101254454,LOC100842491,5622,0.9895272071185467,0.9879233889989621,0.9887252980587544
13946,LOC101250695,LOC100838436,5624,0.5650715545167507,0.7471333773626442,0.6561024659396975
13947,LOC101250695,LOC100846944,5624,0.6943289457497847,0.7653489322892096,0.7298389390194971
13948,LOC101266328,LOC100838436,5624,0.8426046664206339,0.6509167531528132,0.7467607097867235
13949,LOC101266328,LOC100846944,5624,0.8064952638700947,0.8228952416894675,0.814695252779781
13950,LOC101255330,LOC100834180,5625,0.9825726821667282,0.9820632973760628,0.9823179897713955
13951,LOC101255391,LOC100824260,5626,0.9597918745415362,0.8265496744975941,0.8931707745195652
13952,LOC101261049,LOC100830807,5627,0.6726780661828022,0.8222222222222223,0.7474501442025123
13953,LOC101256153,LOC100841472,5628,0.3533439947513019,0.5350378966569173,0.44419094570410955
13954,LOC101256153,LOC100839163,5628,0.6917620043465781,0.5809353083624241,0.6363486563545011
13955,LOC101257381,LOC100841472,5628,0.6871876181754396,0.8418718747051609,0.7645297464403003
13956,LOC101257381,LOC100839163,5628,0.6680335151241782,0.6032204296002767,0.6356269723622274
13957,LOC101266290,LOC100841472,5628,0.4590970599089679,0.5441268044155109,0.5016119321622394
13958,LOC101266290,LOC100839163,5628,0.5268927434015391,0.5939616944994811,0.5604272189505102
13959,LOC101260354,LOC100841472,5628,0.5527207118546767,0.38941409566940277,0.47106740376203976
13960,LOC101260354,LOC100839163,5628,0.5608397916922951,0.4957197219863509,0.528279756839323
13961,LOC101251322,LOC100841472,5628,0.8449993849181942,0.529704060131459,0.6873517225248266
13962,LOC101251322,LOC100839163,5628,0.8424570467872227,0.6662137937541277,0.7543354202706751
13963,LOC101266893,LOC100841472,5628,0.21962521015295033,0.18513696260653523,0.20238108637974278
13964,LOC101266893,LOC100839163,5628,0.33649075327018496,0.3569456238009875,0.3467181885355862
13965,Z-ISO,LOC100842276,5629,0.9656046254151802,0.9072064799963658,0.9364055527057731
13966,LOC101250315,LOC100837996,5630,0.39961572031937387,0.5377935724194806,0.4687046463694272
13967,LOC101250315,LOC100831571,5630,0.5981406955696537,0.6573387426486776,0.6277397191091656
13968,LOC101250979,LOC100837996,5630,0.6156230778693567,0.7219059799491916,0.6687645289092741
13969,LOC101250979,LOC100831571,5630,0.7966375527945216,0.8978582885177847,0.8472479206561532
13970,LOC101264681,LOC100832979,5631,0.526883631078489,0.7571014735841606,0.6419925523313248
13971,LOC101265288,LOC100832979,5631,0.8541436010989462,0.8836612818120507,0.8689024414554984
13972,LOC101255068,LOC100832979,5631,0.4786812646081929,0.6808469003015659,0.5797640824548794
13973,LOC101246013,LOC100829963,5632,0.7644318694386354,0.9527250998521873,0.8585784846454114
13974,LOC101264205,LOC100825658,5633,0.7907245663673269,0.8382992106173539,0.8145118884923404
13975,LOC101252472,LOC100825658,5633,0.7998195760036085,0.8791458313677392,0.8394827036856738
13976,LOC101263288,LOC100837860,5634,0.6311641448312626,0.671836965751486,0.6515005552913743
13977,LOC101265841,LOC100837860,5634,0.8256284085783409,0.6836305311821871,0.754629469880264
13978,LOC101257420,LOC100837860,5634,0.8133267724607373,0.7822184482812844,0.7977726103710108
13979,LOC101253749,LOC100837860,5634,0.8089658424570468,0.7992011825014939,0.8040835124792703
13980,LOC101259925,LOC100844732,5636,0.4341165374994874,0.69294587539705,0.5635312064482687
13981,LOC101267167,LOC100844732,5636,0.8920900479763809,0.9352957826210019,0.9136929152986915
13982,LOC101246490,LOC100837561,5637,0.8944929675646861,0.8826807560461678,0.8885868618054269
13983,LOC101256646,LOC100837561,5637,0.8603190224299831,0.8050130515457433,0.8326660369878632
13984,LOC101256349,LOC100837561,5637,0.8519375076885226,0.7614240337138724,0.8066807707011975
13985,LOC101244571,LOC100844129,5639,0.973641694345348,0.9385916910400353,0.9561166926926916
13986,LOC101246756,LOC100824871,5640,0.9747324394144421,0.971148221530333,0.9729403304723876
13987,LOC101248575,LOC100845861,5641,0.49122073235740354,0.6074227827223393,0.5493217575398714
13988,LOC101258288,LOC100845861,5641,0.06330070470801188,0.7757894700059055,0.41954508735695867
13989,LOC101252060,LOC100833295,5642,0.7645958912535368,0.7969808472497405,0.7807883692516386
13990,LOC101253677,LOC100833295,5642,0.5983515807602411,0.7463597194703903,0.6723556501153156
13991,LOC101267934,LOC100833295,5642,0.6933366137696314,0.812265308047929,0.7528009609087802
13992,LOC101265784,LOC100838625,5644,0.05224094804609013,0.488599553416989,0.2704202507315396
13993,LOC101265784,LOC100826777,5644,0.9891991634887439,0.9967984401044124,0.9929988017965782
13994,LOC101265784,LOC100836511,5644,0.9476770410464592,0.979683617951379,0.9636803294989191
13995,LOC101265784,LOC100822000,5644,0.07281748472546848,0.5065397504306836,0.289678617578076
13996,LOC101265784,LOC100826463,5644,0.9883462500512568,0.9863886530175803,0.9873674515344185
13997,LOC101265784,LOC100830420,5644,0.09847049657604462,0.4638047614554832,0.2811376290157639
13998,LOC101259118,LOC100838625,5644,0.7289457497847214,0.8804415510897254,0.8046936504372234
13999,LOC101259118,LOC100826777,5644,0.5860335424611474,0.04429977670849451,0.31516665958482093
14000,LOC101259118,LOC100836511,5644,0.4471890761471276,0.27240934679372264,0.35979921147042515
14001,LOC101259118,LOC100822000,5644,0.7516217656948374,0.8780143479643433,0.8148180568295904
14002,LOC101259118,LOC100826463,5644,0.5773075819083938,0.14079315658709943,0.35905036924774664
14003,LOC101259118,LOC100830420,5644,0.7449460778283512,0.874321476868887,0.8096337773486191
14004,SEND33,LOC100838625,5644,0.03629802763767581,0.532056483316036,0.2841772554768559
14005,SEND33,LOC100826777,5644,0.9975314716857342,0.9987923388998962,0.9981619052928152
14006,SEND33,LOC100836511,5644,0.967015213023332,0.9894392552756549,0.9782272341494935
14007,SEND33,LOC100822000,5644,0.03615040800426457,0.596052038452265,0.3161012232282648
14008,SEND33,LOC100826463,5644,0.9876819617009062,0.987891939491147,0.9877869505960266
14009,SEND33,LOC100830420,5644,0.057825890843482185,0.4712771645123754,0.2645515276779288
14010,LOC101266472,LOC100838625,5644,0.6421043998851848,0.8024090322986446,0.7222567160919147
14011,LOC101266472,LOC100826777,5644,0.369852790421126,0.0287196905368431,0.19928624047898455
14012,LOC101266472,LOC100836511,5644,0.2742772788780908,0.10913608202031638,0.19170668044920358
14013,LOC101266472,LOC100822000,5644,0.5419362775249108,0.7793257924402373,0.660631034982574
14014,LOC101266472,LOC100826463,5644,0.2857834091934227,0.08860584331855206,0.18719462625598737
14015,LOC101266472,LOC100830420,5644,0.7362529216385779,0.8644023021039721,0.800327611871275
14016,LOC101245166,LOC100838625,5644,0.8963874195267971,0.8485643299682359,0.8724758747475165
14017,LOC101245166,LOC100826777,5644,0.7521466355025218,0.1982010881529704,0.4751738618277461
14018,LOC101245166,LOC100836511,5644,0.7558617296100382,0.46261597006006855,0.6092388498350534
14019,LOC101245166,LOC100822000,5644,0.8844138270389962,0.9089257197569302,0.8966697733979632
14020,LOC101245166,LOC100826463,5644,0.8307786935662443,0.2386640249080102,0.5347213592371273
14021,LOC101245166,LOC100830420,5644,0.7898798540205847,0.8373745950875868,0.8136272245540858
14022,LOC101252890,LOC100838625,5644,0.6452700209127814,0.911696071956474,0.7784830464346277
14023,LOC101252890,LOC100826777,5644,0.7709681387624554,0.33559140799446485,0.5532797733784601
14024,LOC101252890,LOC100836511,5644,0.7250010251363431,0.691071484731264,0.7080362549338035
14025,LOC101252890,LOC100822000,5644,0.6740312461557386,0.8820888064212906,0.7780600262885147
14026,LOC101252890,LOC100826463,5644,0.7647599130684382,0.4480800075478819,0.60641996030816
14027,LOC101252890,LOC100830420,5644,0.5941198179357854,0.7832122527282448,0.6886660353320151
14028,LOC101248335,LOC100838625,5644,0.3999125216987192,0.7410887819605624,0.5705006518296408
14029,LOC101248335,LOC100826777,5644,0.5865237854412414,0.9270937509827971,0.7568087682120193
14030,LOC101248335,LOC100836511,5644,0.35259222809967056,0.8495266849073813,0.6010594565035259
14031,LOC101248335,LOC100822000,5644,0.3162158344837641,0.6475872985921103,0.4819015665379372
14032,LOC101248335,LOC100826463,5644,0.4553974567506367,0.8680315753058464,0.6617145160282416
14033,LOC101248335,LOC100830420,5644,0.498161588824647,0.7204704846369154,0.6093160367307813
14034,LOC101253487,LOC100824459,5645,0.6733232186547476,0.48907129603421706,0.5811972573444824
14035,LOC101250540,LOC100824459,5645,0.392053143068028,0.14374941032172847,0.26790127669487823
14036,LOC101267139,LOC100824459,5645,0.15545167507278468,0.042859389250558225,0.09915553216167144
14037,LOC101265376,LOC100831982,5647,0.5076721203920121,0.86143975846778,0.6845559394298961
14038,LOC101265376,LOC100822538,5647,0.9567392463197605,0.9740793156587099,0.9654092809892352
14039,LOC101266452,LOC100831982,5647,0.6780989871652929,0.831946410038683,0.7550226986019879
14040,LOC101266452,LOC100822538,5647,0.5077459302087177,0.48697675881372454,0.49736134451122116
14041,LOC101252727,LOC100831982,5647,0.5687948497150122,0.726917633739032,0.647856241727022
14042,LOC101252727,LOC100822538,5647,0.9696887686062245,0.9717457621788218,0.9707172653925231
14043,LOC101245444,LOC100830109,5648,0.9704432689547711,0.9678208636034846,0.9691320662791278
14044,LOC101245444,LOC100823154,5648,0.5954319924549965,0.352332330443473,0.47388216144923473
14045,LOC544237,LOC100830109,5648,0.6973961536884407,0.9784633770481492,0.8379297653682949
14046,LOC544237,LOC100823154,5648,0.8559478410628614,0.9454770366177102,0.9007124388402858
14047,LOC101252596,LOC100825013,5649,0.8863738877270677,0.8930590936251848,0.8897164906761262
14048,LOC101252596,LOC100833755,5649,0.7515479558781318,0.8090511683492154,0.7802995621136737
14049,LOC101247779,LOC100825013,5649,0.9290031574199368,0.9213699405604302,0.9251865489901835
14050,LOC101247779,LOC100833755,5649,0.8807397383852051,0.8347454162342359,0.8577425773097205
14051,LOC101252349,LOC100845588,5650,0.9771435600934923,0.9811477672596646,0.9791456636765785
14052,LOC101245308,LOC100846853,5651,0.949915938819863,0.9509632285365845,0.9504395836782238
14053,GPS,LOC100832081,5652,0.6931151843195145,0.8110953863572036,0.752105285338359
14054,GPS,LOC100837237,5652,0.8116619510394882,0.8305186023838727,0.8210902767116804
14055,LOC101259036,LOC100821849,5653,0.9855332759256982,0.9809227285592981,0.9832280022424982
14056,LOC101252015,LOC100841291,5654,0.8967564686103252,0.8242224109192691,0.8604894397647971
14057,LOC101265542,LOC100841291,5654,0.6195103948825194,0.7156146806302481,0.6675625377563837
14058,LOC101247172,LOC100838141,5655,0.9776438266289417,0.9526475243995765,0.9651456755142591
14059,LOC101247172,LOC100831043,5655,0.9196949194242834,0.8503884014215177,0.8850416604229006
14060,LOC101265921,LOC100831236,5657,0.5771563173457626,0.7678082838003585,0.6724823005730605
14061,LOC101250378,LOC100831236,5657,0.7745793523872009,0.69294587539705,0.7337626138921254
14062,LOC101244183,LOC100831236,5657,0.8094886619920449,0.8300468597666446,0.8197677608793448
14063,LOC101263649,LOC100830255,5658,0.9950055357362529,0.9963392772903104,0.9956724065132816
14064,LOC101262230,LOC100833454,5659,0.7328330667978841,0.8217896167702754,0.7773113417840798
14065,LOC101262230,LOC100835561,5659,0.7542953212777299,0.8161916043791693,0.7852434628284496
14066,LOC101262230,LOC100821170,5659,0.6393324312133514,0.8387662358084096,0.7390493335108805
14067,LOC101250117,LOC100833454,5659,0.9582154426538729,0.9740471672729433,0.9661313049634082
14068,LOC101250117,LOC100835561,5659,0.973174232172879,0.9727402655037337,0.9729572488383064
14069,LOC101250117,LOC100821170,5659,0.9176528478287612,0.9746988709626694,0.9461758593957152
14070,LOC101265939,LOC100833454,5659,0.9807438389305778,0.9732015249516901,0.976972681941134
14071,LOC101265939,LOC100835561,5659,0.9561323656046254,0.9803999678516142,0.9682661667281198
14072,LOC101265939,LOC100821170,5659,0.9430598269569853,0.9780639682988961,0.9605618976279406
14073,LOC101258733,LOC100833454,5659,0.9448558658301555,0.971216711569575,0.9580362886998652
14074,LOC101258733,LOC100835561,5659,0.9347521220322302,0.9585111104122331,0.9466316162222317
14075,LOC101258733,LOC100821170,5659,0.952999548940009,0.9430213542158066,0.9480104515779078
14076,LOC101263340,LOC100837264,5661,0.8999630950916473,0.8656162531056389,0.8827896740986432
14077,LOC112941993,LOC100837264,5661,0.5991443528655979,0.6450671446991855,0.6221057487823917
14078,LOC101250123,LOC100839175,5662,0.768778447533522,0.7606566657231814,0.7647175566283517
14079,LOC101257290,LOC100842278,5664,0.9684750071759545,0.9541025882944931,0.9612887977352238
14080,LOC101251215,LOC100842981,5665,0.9850822159347193,0.9813567317671479,0.9832194738509337
14081,LOC101251215,LOC100827013,5665,0.992512404149752,0.9891009983471537,0.9908067012484528
14082,LOC101263810,LOC100837353,5666,0.9886660925903145,0.994174852274673,0.9914204724324938
14083,LOC101250601,LOC100821845,5667,0.28028867839422644,0.4714218322483253,0.37585525532127584
14084,LOC101250601,LOC100826219,5667,0.1582564481075983,0.33042739881120864,0.24434192345940348
14085,LOC101250601,LOC100841644,5667,0.48065772747775454,0.44750133660408214,0.46407953204091834
14086,LOC101250181,LOC100821845,5667,0.6586193463730676,0.6279900619555304,0.643304704164299
14087,LOC101250181,LOC100826219,5667,0.9322282363554353,0.732345818787936,0.8322870275716856
14088,LOC101250181,LOC100841644,5667,0.6917620043465781,0.6606220712645847,0.6761920378055815
14089,LOC101253292,LOC100821845,5667,0.6872924098905154,0.6734534704531874,0.6803729401718515
14090,LOC101253292,LOC100826219,5667,0.6869643662607127,0.7322263106582382,0.7095953384594754
14091,LOC101253292,LOC100841644,5667,0.50920572436134,0.6172217504796049,0.5632137374204724
14092,LOC101267102,LOC100834160,5671,0.6829048263419035,0.8356511620593138,0.7592779942006087
14093,LOC101248589,LOC100826551,5672,0.9913068438102267,0.9816460672390478,0.9864764555246373
14094,LOC101268212,LOC100842078,5673,0.9608233895108049,0.9708400163537441,0.9658317029322745
14095,LOC101265105,LOC100837000,5674,0.8730143109033501,0.8684089693996289,0.8707116401514895
14096,LOC101258662,LOC100840158,5676,0.908139582564481,0.8372865364657044,0.8727130595150927
14097,LOC101258597,LOC100839267,5677,0.44315960689438366,0.29754029904987545,0.3703499529721296
14098,LOC101255793,LOC100839267,5677,0.582287694263337,0.6256215645780699,0.6039546294207034
14099,LOC101265204,LOC100839267,5677,0.41712387747570423,0.26135239872384886,0.33923813809977654
14100,LOC101247546,LOC100839267,5677,0.5598884651658671,0.45835910445779304,0.5091237848118301
14101,LOC101253410,LOC100832019,5678,0.9265838356501415,0.9336380441201652,0.9301109398851533
14102,LOC101247202,LOC100834210,5679,0.7938573830319432,0.8686284170763838,0.8312429000541635
14103,LOC101247202,LOC100845341,5679,0.8743182843318161,0.7081241067466183,0.7912211955392172
14104,LOC101268762,LOC100834210,5679,0.7940624103005699,0.8246130836941291,0.8093377469973495
14105,LOC101268762,LOC100845341,5679,0.982425062533317,0.988821447166574,0.9856232548499455
14106,LOC101261093,LOC100830730,5680,0.9036617870176733,0.8844293486806931,0.8940455678491832
14107,LOC101260519,LOC100842808,5681,0.9300775003075409,0.8904613642796491,0.9102694322935949
14108,TPx1,LOC100834317,5682,0.9333743387870587,0.8511557694122087,0.8922650540996337
14109,LOC101245462,LOC100836710,5683,0.9440521589371386,0.9468817813001227,0.9454669701186307
