Orthogroup,Real NCBI Gene,Species
OG0001691,AT3G47400,Athaliana
OG0001691,AT5G51490,Athaliana
OG0001691,AT5G51500,Athaliana
OG0001691,Solyc03g083840.3,Tomato
OG0001691,Solyc06g034360.2,Tomato
OG0001692,AT3G51420,Athaliana
OG0001692,AT3G51430,Athaliana
OG0001692,AT3G51440,Athaliana
OG0001692,AT3G51450,Athaliana
OG0001692,Solyc02g082900.3,Tomato
OG0001693,AT3G11325,Athaliana
OG0001693,AT3G11430,Athaliana
OG0001693,AT5G06090,Athaliana
OG0001693,Solyc04g011600.4,Tomato
OG0001693,Solyc05g053030.1,Tomato
OG0001694,AT3G15860,Athaliana
OG0001694,AT3G44170,Athaliana
OG0001694,AT5G11830,Athaliana
OG0001694,AT5G26090,Athaliana
OG0001694,AT5G26100,Athaliana
OG0001695,AT3G10440,Athaliana
OG0001695,AT3G44960,Athaliana
OG0001695,AT5G04320,Athaliana
OG0001695,Solyc11g008090.2,Tomato
OG0001695,Solyc11g066350.2,Tomato
OG0001696,AT3G11440,Athaliana
OG0001696,AT5G06100,Athaliana
OG0001696,Solyc01g009070.3,Tomato
OG0001696,Solyc06g073640.4,Tomato
OG0001696,Solyc11g072060.3,Tomato
OG0001697,AT3G26000,Athaliana
OG0001697,Solyc02g068000.2,Tomato
OG0001697,Solyc02g093840.3,Tomato
OG0001697,Solyc04g024940.3,Tomato
OG0001697,Solyc12g055683.1,Tomato
OG0001698,AT3G08870,Athaliana
OG0001698,AT5G01540,Athaliana
OG0001698,AT5G01550,Athaliana
OG0001698,AT5G01560,Athaliana
OG0001698,Solyc09g005000.1,Tomato
OG0001699,AT3G51950,Athaliana
OG0001699,AT3G63450,Athaliana
OG0001699,Solyc01g065983.1,Tomato
OG0001699,Solyc01g088100.4,Tomato
OG0001699,Solyc05g050460.1,Tomato
OG0001700,AT3G48940,Athaliana
OG0001700,AT5G23750,Athaliana
OG0001700,Solyc06g035900.1,Tomato
OG0001700,Solyc06g035910.1,Tomato
OG0001700,Solyc06g035920.3,Tomato
OG0001701,AT3G13750,Athaliana
OG0001701,Solyc03g093750.3,Tomato
OG0001701,Solyc03g121540.3,Tomato
OG0001701,Solyc06g062580.3,Tomato
OG0001701,Solyc12g044880.2,Tomato
OG0001702,AT3G47000,Athaliana
OG0001702,AT3G47010,Athaliana
OG0001702,AT3G47040,Athaliana
OG0001702,AT3G47050,Athaliana
OG0001702,Solyc06g005970.2,Tomato
OG0001703,AT3G06020,Athaliana
OG0001703,AT5G19260,Athaliana
OG0001703,Solyc06g008990.1,Tomato
OG0001703,Solyc06g084280.1,Tomato
OG0001703,Solyc09g065140.1,Tomato
OG0001704,AT3G57000,Athaliana
OG0001704,Solyc06g069135.1,Tomato
OG0001704,Solyc08g067750.1,Tomato
OG0001704,Solyc12g017630.2,Tomato
OG0001704,Solyc12g017675.2,Tomato
OG0001705,AT3G50450,Athaliana
OG0001705,AT3G50460,Athaliana
OG0001705,AT3G50470,Athaliana
OG0001705,AT3G50480,Athaliana
OG0001705,Solyc02g077060.2,Tomato
OG0001706,AT3G12250,Athaliana
OG0001706,AT5G06950,Athaliana
OG0001706,AT5G06960,Athaliana
OG0001706,Solyc01g008730.3,Tomato
OG0001706,Solyc11g064950.3,Tomato
OG0001707,AT3G09630,Athaliana
OG0001707,AT5G02870,Athaliana
OG0001707,Solyc09g007250.4,Tomato
OG0001707,Solyc10g084350.2,Tomato
OG0001707,Solyc10g086010.2,Tomato
OG0001708,AT3G47890,Athaliana
OG0001708,AT3G47910,Athaliana
OG0001708,Solyc03g113370.3,Tomato
OG0001708,Solyc06g071120.3,Tomato
OG0001708,Solyc10g050055.1,Tomato
OG0001709,AT3G60720,Athaliana
OG0001709,Solyc01g091040.3,Tomato
OG0001709,Solyc04g007950.4,Tomato
OG0001709,Solyc04g026140.1,Tomato
OG0001709,Solyc09g065040.1,Tomato
OG0001710,AT3G27830,Athaliana
OG0001710,AT3G27840,Athaliana
OG0001710,AT3G27850,Athaliana
OG0001710,Solyc02g086730.3,Tomato
OG0001710,Solyc02g086740.1,Tomato
OG0001711,AT3G09570,Athaliana
OG0001711,AT5G02630,Athaliana
OG0001711,AT5G18520,Athaliana
OG0001711,Solyc09g005920.4,Tomato
OG0001711,Solyc10g084530.1,Tomato
OG0001712,AT3G30180,Athaliana
OG0001712,AT5G38970,Athaliana
OG0001712,Solyc02g065750.3,Tomato
OG0001712,Solyc02g065753.1,Tomato
OG0001712,Solyc02g089160.3,Tomato
OG0001713,AT3G44190,Athaliana
OG0001713,AT5G22140,Athaliana
OG0001713,Solyc11g042760.1,Tomato
OG0001713,Solyc11g071440.2,Tomato
OG0001713,Solyc11g071990.2,Tomato
OG0001714,AT3G45850,Athaliana
OG0001714,Solyc01g088017.1,Tomato
OG0001714,Solyc02g080460.3,Tomato
OG0001714,Solyc06g075580.4,Tomato
OG0001714,Solyc11g072820.3,Tomato
OG0001715,AT3G10090,Athaliana
OG0001715,AT5G03850,Athaliana
OG0001715,AT5G64140,Athaliana
OG0001715,Solyc02g021400.2,Tomato
OG0001715,Solyc10g078630.2,Tomato
OG0001716,AT3G03150,Athaliana
OG0001716,AT5G17165,Athaliana
OG0001716,Solyc03g096840.4,Tomato
OG0001716,Solyc06g072840.3,Tomato
OG0001716,Solyc06g072845.1,Tomato
OG0001717,AT3G51220,Athaliana
OG0001717,Solyc01g103700.3,Tomato
OG0001717,Solyc02g083910.4,Tomato
OG0001717,Solyc02g083920.1,Tomato
OG0001717,Solyc03g033550.3,Tomato
OG0001718,AT3G13140,Athaliana
OG0001718,AT3G13170,Athaliana
OG0001718,Solyc06g008950.2,Tomato
OG0001718,Solyc07g065430.2,Tomato
OG0001718,Solyc09g064730.3,Tomato
OG0001719,AT3G13960,Athaliana
OG0001719,Solyc07g041640.3,Tomato
OG0001719,Solyc08g005430.3,Tomato
OG0001719,Solyc08g075950.3,Tomato
OG0001719,Solyc12g096070.2,Tomato
OG0001720,AT3G42880,Athaliana
OG0001720,AT5G20690,Athaliana
OG0001720,Solyc03g122230.2,Tomato
OG0001720,Solyc05g025780.4,Tomato
OG0001720,Solyc12g009190.2,Tomato
OG0001721,AT3G03930,Athaliana
OG0001721,AT3G03940,Athaliana
OG0001721,AT5G18190,Athaliana
OG0001721,Solyc01g014350.1,Tomato
OG0001721,Solyc10g080700.2,Tomato
OG0001722,AT3G11600,Athaliana
OG0001722,AT5G06270,Athaliana
OG0001722,Solyc01g007870.3,Tomato
OG0001722,Solyc06g073990.2,Tomato
OG0001722,Solyc10g083140.1,Tomato
OG0001723,AT3G23570,Athaliana
OG0001723,AT3G23600,Athaliana
OG0001723,Solyc09g064720.3,Tomato
OG0001723,Solyc09g072900.4,Tomato
OG0001723,Solyc10g018850.2,Tomato
OG0001724,AT3G01450,Athaliana
OG0001724,AT3G18530,Athaliana
OG0001724,AT5G14790,Athaliana
OG0001724,Solyc02g067710.3,Tomato
OG0001724,Solyc02g086940.3,Tomato
OG0001725,AT3G47510,Athaliana
OG0001725,Solyc03g098750.3,Tomato
OG0001725,Solyc03g115950.3,Tomato
OG0001725,Solyc07g150120.1,Tomato
OG0001725,Solyc12g062690.2,Tomato
OG0001726,AT3G25160,Athaliana
OG0001726,Solyc06g007770.3,Tomato
OG0001726,Solyc06g083270.3,Tomato
OG0001726,Solyc06g083280.2,Tomato
OG0001726,Solyc09g059270.3,Tomato
OG0001727,AT3G10890,Athaliana
OG0001727,AT3G10900,Athaliana
OG0001727,AT3G30540,Athaliana
OG0001727,AT5G66460,Athaliana
OG0001727,Solyc02g084990.3,Tomato
OG0001728,AT3G22640,Athaliana
OG0001728,Solyc09g065470.3,Tomato
OG0001728,Solyc09g082330.2,Tomato
OG0001728,Solyc09g082340.2,Tomato
OG0001728,Solyc09g082360.4,Tomato
OG0001729,AT3G60870,Athaliana
OG0001729,Solyc01g091470.3,Tomato
OG0001729,Solyc06g060500.1,Tomato
OG0001729,Solyc08g007560.3,Tomato
OG0001729,Solyc08g079720.3,Tomato
OG0001730,AT3G02770,Athaliana
OG0001730,AT5G16450,Athaliana
OG0001730,AT5G56260,Athaliana
OG0001730,Solyc04g008280.2,Tomato
OG0001730,Solyc10g005670.3,Tomato
OG0001731,AT3G16360,Athaliana
OG0001731,AT5G19710,Athaliana
OG0001731,Solyc08g066350.2,Tomato
OG0001731,Solyc11g063743.1,Tomato
OG0001731,Solyc11g070150.2,Tomato
OG0001732,AT3G07650,Athaliana
OG0001732,AT5G48250,Athaliana
OG0001732,Solyc05g020020.4,Tomato
OG0001732,Solyc07g045180.4,Tomato
OG0001732,Solyc12g006240.2,Tomato
OG0001733,AT3G48520,Athaliana
OG0001733,AT5G63450,Athaliana
OG0001733,Solyc03g111280.1,Tomato
OG0001733,Solyc03g111290.2,Tomato
OG0001733,Solyc03g111300.1,Tomato
OG0001734,AT3G09930,Athaliana
OG0001734,AT5G03590,Athaliana
OG0001734,AT5G03600,Athaliana
OG0001734,AT5G03610,Athaliana
OG0001734,Solyc09g009700.4,Tomato
OG0001735,AT3G05190,Athaliana
OG0001735,AT5G27400,Athaliana
OG0001735,AT5G27410,Athaliana
OG0001735,Solyc01g098700.4,Tomato
OG0001735,Solyc10g009400.3,Tomato
OG0001736,AT3G43850,Athaliana
OG0001736,AT5G21940,Athaliana
OG0001736,Solyc05g025900.3,Tomato
OG0001736,Solyc07g041830.4,Tomato
OG0001736,Solyc08g061490.3,Tomato
OG0001737,AT3G02645,Athaliana
OG0001737,Solyc03g117260.2,Tomato
OG0001737,Solyc06g068340.3,Tomato
OG0001737,Solyc07g006930.1,Tomato
OG0001737,Solyc07g007010.1,Tomato
OG0001738,AT3G53050,Athaliana
OG0001738,AT3G53065,Athaliana
OG0001738,AT3G53070,Athaliana
OG0001738,AT3G53075,Athaliana
OG0001738,AT3G53080,Athaliana
OG0001739,AT3G49620,Athaliana
OG0001739,AT3G49630,Athaliana
OG0001739,AT3G50210,Athaliana
OG0001739,Solyc02g093070.3,Tomato
OG0001739,Solyc02g093080.3,Tomato
OG0001740,AT3G27010,Athaliana
OG0001740,Solyc02g094290.1,Tomato
OG0001740,Solyc03g116320.3,Tomato
OG0001740,Solyc05g007420.2,Tomato
OG0001740,Solyc06g070900.3,Tomato
OG0001741,AT3G06490,Athaliana
OG0001741,AT5G49620,Athaliana
OG0001741,Solyc01g057910.3,Tomato
OG0001741,Solyc05g053330.3,Tomato
OG0001741,Solyc12g099140.2,Tomato
OG0001742,AT3G49270,Athaliana
OG0001742,AT3G49300,Athaliana
OG0001742,AT3G49305,Athaliana
OG0001742,AT3G49307,Athaliana
OG0001742,AT5G24316,Athaliana
OG0001743,AT3G59140,Athaliana
OG0001743,Solyc03g007530.3,Tomato
OG0001743,Solyc06g036490.3,Tomato
OG0001743,Solyc08g081890.4,Tomato
OG0001743,Solyc11g065710.3,Tomato
OG0001744,AT3G08850,Athaliana
OG0001744,AT5G01770,Athaliana
OG0001744,Solyc09g014780.3,Tomato
OG0001744,Solyc10g076260.2,Tomato
OG0001744,Solyc10g076270.3,Tomato
OG0001745,AT3G50090,Athaliana
OG0001745,AT3G50100,Athaliana
OG0001745,AT5G05540,Athaliana
OG0001745,AT5G67240,Athaliana
OG0001745,Solyc10g084160.2,Tomato
OG0001746,AT3G06035,Athaliana
OG0001746,AT5G19230,Athaliana
OG0001746,AT5G19240,Athaliana
OG0001746,AT5G19250,Athaliana
OG0001746,Solyc01g079780.3,Tomato
OG0001747,AT3G11780,Athaliana
OG0001747,AT5G06480,Athaliana
OG0001747,Solyc01g006900.3,Tomato
OG0001747,Solyc10g081800.2,Tomato
OG0001747,Solyc10g081810.3,Tomato
OG0001748,AT3G57340,Athaliana
OG0001748,AT5G05750,Athaliana
OG0001748,AT5G49060,Athaliana
OG0001748,Solyc01g066770.3,Tomato
OG0001748,Solyc05g018610.3,Tomato
OG0001749,AT3G06750,Athaliana
OG0001749,AT5G49280,Athaliana
OG0001749,Solyc06g009760.1,Tomato
OG0001749,Solyc09g075580.1,Tomato
OG0001749,Solyc09g075590.1,Tomato
OG0001750,AT3G09330,Athaliana
OG0001750,AT3G09340,Athaliana
OG0001750,AT5G02170,Athaliana
OG0001750,AT5G02180,Athaliana
OG0001750,Solyc10g084830.2,Tomato
OG0001751,AT3G08600,Athaliana
OG0001751,Solyc04g055100.1,Tomato
OG0001751,Solyc06g060510.2,Tomato
OG0001751,Solyc06g060520.1,Tomato
OG0001751,Solyc10g074820.1,Tomato
OG0001752,AT3G11670,Athaliana
OG0001752,Solyc01g007100.3,Tomato
OG0001752,Solyc10g081870.3,Tomato
OG0001752,Solyc10g081875.1,Tomato
OG0001752,Solyc10g081900.3,Tomato
OG0001753,AT3G02250,Athaliana
OG0001753,AT5G15740,Athaliana
OG0001753,Solyc03g114730.3,Tomato
OG0001753,Solyc06g069380.4,Tomato
OG0001753,Solyc12g038670.2,Tomato
OG0001754,AT3G47380,Athaliana
OG0001754,AT5G62330,Athaliana
OG0001754,AT5G62340,Athaliana
OG0001754,AT5G62350,Athaliana
OG0001754,Solyc06g034370.1,Tomato
OG0001755,AT3G50920,Athaliana
OG0001755,AT5G66450,Athaliana
OG0001755,Solyc02g062570.4,Tomato
OG0001755,Solyc02g062580.3,Tomato
OG0001755,Solyc02g084970.4,Tomato
OG0001756,AT3G29180,Athaliana
OG0001756,AT5G39430,Athaliana
OG0001756,Solyc02g067040.3,Tomato
OG0001756,Solyc02g088320.4,Tomato
OG0001756,Solyc03g065200.4,Tomato
OG0001757,AT3G29000,Athaliana
OG0001757,AT5G39670,Athaliana
OG0001757,Solyc02g067220.4,Tomato
OG0001757,Solyc02g088090.1,Tomato
OG0001757,Solyc06g069740.1,Tomato
OG0001758,AT3G04790,Athaliana
OG0001758,Solyc01g097460.3,Tomato
OG0001758,Solyc04g047740.3,Tomato
OG0001758,Solyc09g059710.2,Tomato
OG0001758,Solyc09g059720.1,Tomato
OG0001759,AT3G06670,Athaliana
OG0001759,AT5G49390,Athaliana
OG0001759,Solyc01g060080.4,Tomato
OG0001759,Solyc01g060090.1,Tomato
OG0001759,Solyc12g099320.2,Tomato
OG0001760,AT3G12560,Athaliana
OG0001760,AT5G13820,Athaliana
OG0001760,Solyc04g011650.3,Tomato
OG0001760,Solyc05g054410.4,Tomato
OG0001760,Solyc06g034073.1,Tomato
OG0001761,AT3G20850,Athaliana
OG0001761,AT5G19800,Athaliana
OG0001761,AT5G19810,Athaliana
OG0001761,AT5G26070,Athaliana
OG0001761,AT5G26080,Athaliana
OG0001762,AT3G11400,Athaliana
OG0001762,Solyc03g096680.2,Tomato
OG0001762,Solyc08g074790.3,Tomato
OG0001762,Solyc08g074840.1,Tomato
OG0001762,Solyc08g074860.1,Tomato
OG0001763,AT5G14620,Athaliana
OG0001763,AT5G15380,Athaliana
OG0001763,Solyc02g062740.3,Tomato
OG0001763,Solyc04g005250.4,Tomato
OG0001763,Solyc10g078190.2,Tomato
OG0001764,AT5G07300,Athaliana
OG0001764,AT5G61900,Athaliana
OG0001764,AT5G61910,Athaliana
OG0001764,Solyc03g118200.4,Tomato
OG0001764,Solyc06g068840.3,Tomato
OG0001765,AT5G11590,Athaliana
OG0001765,AT5G25810,Athaliana
OG0001765,Solyc03g120840.3,Tomato
OG0001765,Solyc06g066540.1,Tomato
OG0001765,Solyc12g044390.3,Tomato
OG0001766,AT5G10660,Athaliana
OG0001766,AT5G10680,Athaliana
OG0001766,AT5G10720,Athaliana
OG0001766,AT5G24880,Athaliana
OG0001766,Solyc08g068960.3,Tomato
OG0001767,AT5G48485,Athaliana
OG0001767,AT5G48490,Athaliana
OG0001767,Solyc01g066910.3,Tomato
OG0001767,Solyc03g121900.1,Tomato
OG0001767,Solyc10g038185.1,Tomato
OG0001768,AT5G47320,Athaliana
OG0001768,Solyc00g500273.1,Tomato
OG0001768,Solyc05g045760.1,Tomato
OG0001768,Solyc05g045820.1,Tomato
OG0001768,Solyc12g035810.1,Tomato
OG0001769,AT5G10120,Athaliana
OG0001769,AT5G65100,Athaliana
OG0001769,Solyc03g096630.1,Tomato
OG0001769,Solyc04g054840.1,Tomato
OG0001769,Solyc05g051875.1,Tomato
OG0001770,AT5G35090,Athaliana
OG0001770,Solyc01g011390.2,Tomato
OG0001770,Solyc07g007150.1,Tomato
OG0001770,Solyc08g041810.1,Tomato
OG0001770,Solyc12g010430.1,Tomato
OG0001771,AT5G09700,Athaliana
OG0001771,AT5G09730,Athaliana
OG0001771,AT5G64570,Athaliana
OG0001771,Solyc01g104950.4,Tomato
OG0001771,Solyc10g047030.3,Tomato
OG0001772,AT5G07820,Athaliana
OG0001772,AT5G15430,Athaliana
OG0001772,AT5G39380,Athaliana
OG0001772,AT5G61260,Athaliana
OG0001772,Solyc02g088580.1,Tomato
OG0001773,AT5G06970,Athaliana
OG0001773,Solyc01g088330.1,Tomato
OG0001773,Solyc01g096540.4,Tomato
OG0001773,Solyc01g108412.1,Tomato
OG0001773,Solyc02g071830.3,Tomato
OG0001774,AT5G12230,Athaliana
OG0001774,AT5G19480,Athaliana
OG0001774,Solyc06g007660.2,Tomato
OG0001774,Solyc06g082900.3,Tomato
OG0001774,Solyc09g020010.2,Tomato
OG0001775,AT5G09290,Athaliana
OG0001775,AT5G63980,Athaliana
OG0001775,AT5G63990,Athaliana
OG0001775,AT5G64000,Athaliana
OG0001775,Solyc05g056490.4,Tomato
OG0001776,AT5G01860,Athaliana
OG0001776,AT5G27880,Athaliana
OG0001776,AT5G54340,Athaliana
OG0001776,AT5G54350,Athaliana
OG0001776,AT5G54360,Athaliana
OG0001777,AT5G20610,Athaliana
OG0001777,AT5G26160,Athaliana
OG0001777,Solyc05g032750.3,Tomato
OG0001777,Solyc07g041180.4,Tomato
OG0001777,Solyc08g062500.3,Tomato
OG0001778,AT5G63520,Athaliana
OG0001778,Solyc04g016130.3,Tomato
OG0001778,Solyc04g016150.2,Tomato
OG0001778,Solyc04g016160.4,Tomato
OG0001778,Solyc10g080020.3,Tomato
OG0001779,AT5G65660,Athaliana
OG0001779,Solyc02g063410.3,Tomato
OG0001779,Solyc02g063420.3,Tomato
OG0001779,Solyc02g091700.3,Tomato
OG0001779,Solyc03g043740.4,Tomato
OG0001780,AT5G51030,Athaliana
OG0001780,AT5G61830,Athaliana
OG0001780,Solyc03g118100.4,Tomato
OG0001780,Solyc06g068740.4,Tomato
OG0001780,Solyc12g042370.3,Tomato
OG0001781,AT5G43490,Athaliana
OG0001781,AT5G48610,Athaliana
OG0001781,Solyc05g053770.4,Tomato
OG0001781,Solyc12g098463.1,Tomato
OG0001781,Solyc12g098467.1,Tomato
OG0001782,AT5G27910,Athaliana
OG0001782,AT5G38140,Athaliana
OG0001782,AT5G50470,Athaliana
OG0001782,AT5G50480,Athaliana
OG0001782,AT5G50490,Athaliana
OG0001783,AT5G01660,Athaliana
OG0001783,Solyc06g050600.4,Tomato
OG0001783,Solyc09g015120.4,Tomato
OG0001783,Solyc10g076330.3,Tomato
OG0001783,Solyc10g076340.3,Tomato
OG0001784,AT5G16920,Athaliana
OG0001784,AT5G26730,Athaliana
OG0001784,AT5G40940,Athaliana
OG0001784,Solyc01g102420.1,Tomato
OG0001784,Solyc05g008320.1,Tomato
OG0001785,AT5G54585,Athaliana
OG0001785,Solyc05g046270.3,Tomato
OG0001785,Solyc07g052950.3,Tomato
OG0001785,Solyc07g063910.4,Tomato
OG0001785,Solyc10g006570.2,Tomato
OG0001786,AT5G28237,Athaliana
OG0001786,Solyc05g046350.1,Tomato
OG0001786,Solyc10g005320.3,Tomato
OG0001786,Solyc10g018380.3,Tomato
OG0001786,Solyc10g018390.3,Tomato
OG0001787,AT5G60410,Athaliana
OG0001787,Solyc06g010000.3,Tomato
OG0001787,Solyc06g010100.2,Tomato
OG0001787,Solyc06g010120.1,Tomato
OG0001787,Solyc11g069160.3,Tomato
OG0001788,AT5G54165,Athaliana
OG0001788,Solyc03g081330.1,Tomato
OG0001788,Solyc03g082340.1,Tomato
OG0001788,Solyc03g082350.2,Tomato
OG0001788,Solyc03g082370.1,Tomato
OG0001789,AT5G66600,Athaliana
OG0001789,Solyc01g109270.3,Tomato
OG0001789,Solyc02g065480.2,Tomato
OG0001789,Solyc02g089980.3,Tomato
OG0001789,Solyc10g051030.2,Tomato
OG0001790,AT5G09460,Athaliana
OG0001790,AT5G64340,Athaliana
OG0001790,Solyc01g105690.2,Tomato
OG0001790,Solyc04g076030.3,Tomato
OG0001790,Solyc12g087890.3,Tomato
OG0001791,AT5G15830,Athaliana
OG0001791,Solyc02g089420.1,Tomato
OG0001791,Solyc03g046440.3,Tomato
OG0001791,Solyc04g005170.1,Tomato
OG0001791,Solyc05g010516.1,Tomato
OG0001792,AT5G62570,Athaliana
OG0001792,Solyc03g113920.4,Tomato
OG0001792,Solyc03g113960.4,Tomato
OG0001792,Solyc03g113970.4,Tomato
OG0001792,Solyc03g113980.3,Tomato
OG0001793,AT5G17910,Athaliana
OG0001793,Solyc10g076650.3,Tomato
OG0001793,Solyc10g076995.1,Tomato
OG0001793,Solyc10g077000.3,Tomato
OG0001793,Solyc10g081200.1,Tomato
OG0001794,AT5G25940,Athaliana
OG0001794,Solyc08g066160.3,Tomato
OG0001794,Solyc08g066170.3,Tomato
OG0001794,Solyc12g006560.3,Tomato
OG0001794,Solyc12g006680.2,Tomato
OG0001795,AT5G58610,Athaliana
OG0001795,Solyc03g071550.3,Tomato
OG0001795,Solyc06g082040.2,Tomato
OG0001795,Solyc06g082050.2,Tomato
OG0001795,Solyc09g031580.3,Tomato
OG0001796,AT5G14850,Athaliana
OG0001796,Solyc01g044365.1,Tomato
OG0001796,Solyc06g074020.2,Tomato
OG0001796,Solyc07g006330.2,Tomato
OG0001796,Solyc12g036283.1,Tomato
OG0001797,AT5G62180,Athaliana
OG0001797,Solyc01g098140.4,Tomato
OG0001797,Solyc07g040880.4,Tomato
OG0001797,Solyc07g040890.1,Tomato
OG0001797,Solyc07g040900.3,Tomato
OG0001798,AT5G53486,Athaliana
OG0001798,Solyc03g082945.1,Tomato
OG0001798,Solyc06g052020.2,Tomato
OG0001798,Solyc08g082780.2,Tomato
OG0001798,Solyc08g082790.3,Tomato
OG0001799,AT5G62280,Athaliana
OG0001799,Solyc01g091250.3,Tomato
OG0001799,Solyc03g083490.3,Tomato
OG0001799,Solyc03g083500.3,Tomato
OG0001799,Solyc06g034410.3,Tomato
OG0001800,AT5G54650,Athaliana
OG0001800,Solyc07g052817.1,Tomato
OG0001800,Solyc07g064010.3,Tomato
OG0001800,Solyc10g006540.4,Tomato
OG0001800,Solyc10g044565.1,Tomato
OG0001801,AT5G26010,Athaliana
OG0001801,Solyc08g065500.2,Tomato
OG0001801,Solyc08g065540.3,Tomato
OG0001801,Solyc08g065670.4,Tomato
OG0001801,Solyc08g065680.3,Tomato
OG0001802,AT5G03970,Athaliana
OG0001802,Solyc11g069120.1,Tomato
OG0001802,Solyc12g044775.1,Tomato
OG0001802,Solyc12g044780.2,Tomato
OG0001802,Solyc12g044790.1,Tomato
OG0001803,AT5G42380,Athaliana
OG0001803,Solyc06g073830.1,Tomato
OG0001803,Solyc11g071740.2,Tomato
OG0001803,Solyc11g071750.2,Tomato
OG0001803,Solyc11g071760.3,Tomato
OG0001804,AT5G53980,Athaliana
OG0001804,Solyc02g077590.1,Tomato
OG0001804,Solyc07g062790.1,Tomato
OG0001804,Solyc10g007075.1,Tomato
OG0001804,Solyc10g150101.1,Tomato
OG0001805,AT5G22090,Athaliana
OG0001805,Solyc01g009260.1,Tomato
OG0001805,Solyc01g009270.1,Tomato
OG0001805,Solyc06g073940.4,Tomato
OG0001805,Solyc11g071940.1,Tomato
OG0001806,AT5G07610,Athaliana
OG0001806,Solyc03g117270.1,Tomato
OG0001806,Solyc04g071270.1,Tomato
OG0001806,Solyc05g051583.1,Tomato
OG0001806,Solyc07g015800.1,Tomato
OG0001807,AT5G13590,Athaliana
OG0001807,Solyc04g010130.1,Tomato
OG0001807,Solyc04g010140.1,Tomato
OG0001807,Solyc04g010155.2,Tomato
OG0001807,Solyc04g010185.1,Tomato
OG0001808,AT5G51760,Athaliana
OG0001808,Solyc03g006930.3,Tomato
OG0001808,Solyc03g006940.3,Tomato
OG0001808,Solyc03g006950.3,Tomato
OG0001808,Solyc03g006960.4,Tomato
OG0001809,Solyc00g013180.1,Tomato
OG0001809,Solyc00g500187.1,Tomato
OG0001809,Solyc00g500251.1,Tomato
OG0001809,Solyc10g045765.1,Tomato
OG0001809,Solyc10g062000.1,Tomato
OG0001810,Solyc00g500171.1,Tomato
OG0001810,Solyc00g500188.1,Tomato
OG0001810,Solyc00g500252.1,Tomato
OG0001810,Solyc10g045760.3,Tomato
OG0001810,Solyc11g030570.1,Tomato
OG0001811,Solyc00g500185.1,Tomato
OG0001811,Solyc01g065810.2,Tomato
OG0001811,Solyc09g031573.1,Tomato
OG0001811,Solyc09g031577.1,Tomato
OG0001811,Solyc12g036590.1,Tomato
OG0001812,Solyc01g011430.4,Tomato
OG0001812,Solyc01g011490.1,Tomato
OG0001812,Solyc01g095930.4,Tomato
OG0001812,Solyc01g095960.4,Tomato
OG0001812,Solyc10g009430.3,Tomato
OG0001813,Solyc01g017370.2,Tomato
OG0001813,Solyc04g039845.1,Tomato
OG0001813,Solyc07g021200.1,Tomato
OG0001813,Solyc12g062550.1,Tomato
OG0001813,Solyc12g062560.1,Tomato
OG0001814,Solyc01g020110.2,Tomato
OG0001814,Solyc01g021690.1,Tomato
OG0001814,Solyc01g021695.1,Tomato
OG0001814,Solyc09g083300.3,Tomato
OG0001814,Solyc09g083310.3,Tomato
OG0001815,Solyc01g044551.1,Tomato
OG0001815,Solyc07g006890.1,Tomato
OG0001815,Solyc09g057603.1,Tomato
OG0001815,Solyc09g066150.2,Tomato
OG0001815,Solyc11g065770.1,Tomato
OG0001816,Solyc01g068520.1,Tomato
OG0001816,Solyc04g014300.1,Tomato
OG0001816,Solyc04g014310.1,Tomato
OG0001816,Solyc04g014340.1,Tomato
OG0001816,Solyc04g014350.1,Tomato
OG0001817,Solyc01g079960.2,Tomato
OG0001817,Solyc01g079970.2,Tomato
OG0001817,Solyc01g079980.3,Tomato
OG0001817,Solyc01g079990.2,Tomato
OG0001817,Solyc01g080000.1,Tomato
OG0001818,Solyc01g087020.2,Tomato
OG0001818,Solyc05g053060.1,Tomato
OG0001818,Solyc10g080360.1,Tomato
OG0001818,Solyc10g080370.1,Tomato
OG0001818,Solyc10g080380.1,Tomato
OG0001819,Solyc01g087660.2,Tomato
OG0001819,Solyc02g091150.3,Tomato
OG0001819,Solyc03g094130.1,Tomato
OG0001819,Solyc03g094140.1,Tomato
OG0001819,Solyc03g094150.1,Tomato
OG0001820,Solyc01g102360.3,Tomato
OG0001820,Solyc04g079510.2,Tomato
OG0001820,Solyc04g079520.3,Tomato
OG0001820,Solyc04g079530.3,Tomato
OG0001820,Solyc10g039290.2,Tomato
OG0001821,Solyc01g105387.1,Tomato
OG0001821,Solyc01g105450.4,Tomato
OG0001821,Solyc05g051530.4,Tomato
OG0001821,Solyc05g051540.3,Tomato
OG0001821,Solyc11g009100.2,Tomato
OG0001822,Solyc01g108450.3,Tomato
OG0001822,Solyc01g108460.1,Tomato
OG0001822,Solyc01g108470.3,Tomato
OG0001822,Solyc01g108480.1,Tomato
OG0001822,Solyc04g079330.2,Tomato
OG0001823,Solyc01g150171.1,Tomato
OG0001823,Solyc02g150107.1,Tomato
OG0001823,Solyc04g049405.1,Tomato
OG0001823,Solyc09g020013.1,Tomato
OG0001823,Solyc10g048150.3,Tomato
OG0001824,Solyc01g110825.1,Tomato
OG0001824,Solyc01g110860.1,Tomato
OG0001824,Solyc01g110870.3,Tomato
OG0001824,Solyc01g110880.1,Tomato
