"","Run","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","SampleName","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash"
"957","SRR5039743","2017-09-05 14:52:16","2016-11-20 13:47:55",15932000,1070474252,0,67,363,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039743.sralite.1","SRX2363079","PV027","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810552","SAMN06042513","simple",28377,"Anolis carolinensis","PV027",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","0C43BA04E56A08E0411D0E5AAB344921","39B012F27C310EB807D63C9A44967784"
"1063","SRR5039742","2017-09-05 14:52:16","2016-11-20 13:44:09",10323165,673830614,0,65,251,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039742/SRR5039742.sralite.1","SRX2363078","VIC12","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810551","SAMN06042533","simple",28377,"Anolis carolinensis","VIC12",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","B3A410603BF60E8D521F2FC6FD4F0724","837E2E0CCEF0A85F76340800DEB893CD"
"958","SRR5039741","2017-09-05 14:52:15","2016-11-20 13:57:46",21749561,1338687877,0,61,472,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039741/SRR5039741.sralite.1","SRX2363077","PV038","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810550","SAMN06042514","simple",28377,"Anolis carolinensis","PV038",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","BC426D91A2F51DE4E24899D3346AF801","774B4776FEDAE0553459C3F68BA808F7"
"894","SRR5039740","2017-09-05 14:52:15","2016-11-20 13:45:08",10060699,662862921,0,65,246,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039740.sralite.1","SRX2363076","HOD04","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810549","SAMN06042502","simple",28377,"Anolis carolinensis","HOD04",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","2726EDB4E9C2DC84F718C3F6150FC5FA","F99B6F88B3F4BBC375942FFCDDB3FE84"
"974","SRR5039739","2017-09-05 14:52:15","2016-11-20 13:43:12",9015308,598876916,0,66,205,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039739.sralite.1","SRX2363075","PV106","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810548","SAMN06042531","simple",28377,"Anolis carolinensis","PV106",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","7C2E0D8F15EC81FD34FD11E05D4A90EF","F72B730089BB2B28103C4CA9FD510FE0"
"969","SRR5039738","2017-09-05 14:52:15","2016-11-20 13:45:57",11567773,752669592,0,65,260,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039738.sralite.1","SRX2363074","PV093","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810547","SAMN06042526","simple",28377,"Anolis carolinensis","PV093",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","A690ECF20AB85894D5ED9B0760CDF8DB","0BAC3B2E1C10A84E91278A8C3E6164EC"
"673","SRR5039737","2017-09-05 14:52:15","2016-11-20 13:43:55",11297372,757514348,0,67,257,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039737.sralite.1","SRX2363073","BRO29","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810546","SAMN06042501","simple",28377,"Anolis carolinensis","BRO29",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","A4EBF2427FD56618AB12BE0074693D65","A98185721F0F054E67A7377BBD416BD3"
"667","SRR5039736","2017-09-05 14:52:15","2016-11-20 13:44:50",13292001,885471416,0,66,328,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039736/SRR5039736.sralite.1","SRX2363072","BRO04","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810545","SAMN06042495","simple",28377,"Anolis carolinensis","BRO04",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","14A1A649E8975AD469CDE4771485ACFC","019039E6D5B59EABF6EDF206D1AD55F3"
"967","SRR5039735","2017-09-05 14:52:15","2016-11-20 13:43:00",9266445,630301876,0,68,213,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039735.sralite.1","SRX2363071","PV087","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810544","SAMN06042523","simple",28377,"Anolis carolinensis","PV087",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","1B942520398139E185928045D1E6C998","D1BDADE127191FE068DECCE1403D5A67"
"965","SRR5039734","2017-09-05 14:52:15","2016-11-20 13:41:29",7545999,483851070,0,64,169,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039734/SRR5039734.sralite.1","SRX2363070","PV076","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810543","SAMN06042521","simple",28377,"Anolis carolinensis","PV076",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","2B12672CC65D9A26024AEFE18B8FC9D0","74006EDE4A2823E0AF86AA92A394385E"
"672","SRR5039733","2017-09-05 14:52:15","2016-11-20 13:46:50",19035277,1241586534,0,65,467,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039733.sralite.1","SRX2363069","BRO26","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810542","SAMN06042500","simple",28377,"Anolis carolinensis","BRO26",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","83C8500B12448183C113455A24288DF0","F094BD455308AB426BCC41F4ECB3C323"
"1065","SRR5039732","2017-09-05 14:52:15","2016-11-20 13:42:06",8344972,545331131,0,65,205,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039732.sralite.1","SRX2363068","VIC21","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810541","SAMN06042535","simple",28377,"Anolis carolinensis","VIC21",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","85004AF38051F2931044D59CB99DCFEF","4E4752542A28C9FF399CD8D65637B015"
"960","SRR5039731","2017-09-05 14:52:15","2016-11-20 13:43:31",12044755,791048281,0,65,272,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039731.sralite.1","SRX2363067","PV054","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810540","SAMN06042516","simple",28377,"Anolis carolinensis","PV054",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","28723FBFB7F778848FD8F970D88BE40B","F54AE315D06A342B7633961569AD654D"
"966","SRR5039730","2017-09-05 14:52:15","2016-11-20 13:42:38",9563842,616203011,0,64,214,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039730/SRR5039730.sralite.1","SRX2363066","PV085","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810539","SAMN06042522","simple",28377,"Anolis carolinensis","PV085",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","C1CBC4714FA321E0AEAB6A5875420686","2E2375FF5499D1C40A5F359ED8C638D5"
"53","SRR5039729","2017-09-05 14:52:15","2016-11-20 13:52:26",38220940,2551396892,0,66,944,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039729.sralite.1","SRX2363065","AUS14","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810538","SAMN06042491","simple",28377,"Anolis carolinensis","AUS14",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","BD28403B8054ACE1E31AD69CC86CA476","50149221D932601EAC80CFE424D8ED5D"
"52","SRR5039728","2017-09-05 14:52:15","2016-11-20 13:44:06",15333601,988440360,0,64,371,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039728.sralite.1","SRX2363064","AUS02","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810537","SAMN06042490","simple",28377,"Anolis carolinensis","AUS02",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","EFB0530DFC18D4CC44FA73F21783B0DA","4D6C0F98803B66674759FDB743BB3FC1"
"975","SRR1502184","2014-08-25 14:26:07","2014-08-25 14:16:49",81838334,17022373472,81838334,208,9893,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502184/SRR1502184.sralite.1","SRX642056","S1-A081","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650951","SAMN02898339","simple",28377,"Anolis carolinensis","S1-A081",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173373",NA,"public","26CB0483941D1473BEE469EBB870E82D","56B7B3B0C32C8CF724059D3C7B298EE6"
"710","SRR1548570","2014-08-15 07:33:14","2014-08-13 09:40:29",20288993,1014449650,0,50,617,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/548/SRR1548570/SRR1548570.sralite.1","SRX679302","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP045471","PRJNA258129",2,258129,"SRS682459","SAMN02988839","simple",28377,"Anolis carolinensis","GSM1477388",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA179202",NA,"public","BA5B08E4811DF221F1BE0BB9B0A26ECC","2259F403A3798C334AAE0BFE854467C2"
"709","SRR1548569","2014-08-15 07:33:14","2014-08-13 09:41:55",23947799,1197389950,0,50,727,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/548/SRR1548569/SRR1548569.sralite.1","SRX679301","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP045471","PRJNA258129",2,258129,"SRS682458","SAMN02988838","simple",28377,"Anolis carolinensis","GSM1477387",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA179202",NA,"public","3DA74DD0A3FBC3E7EA2EE9FE08203C02","8376141F4EDAC428E38C14BE9BE808E6"
"708","SRR1548568","2014-08-15 07:33:14","2014-08-13 09:41:19",24396962,1219848100,0,50,746,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/548/SRR1548568/SRR1548568.sralite.1","SRX679300","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP045471","PRJNA258129",2,258129,"SRS682457","SAMN02988837","simple",28377,"Anolis carolinensis","GSM1477386",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA179202",NA,"public","BBB2B0F424986F301383F9E738D36DE5","B40189270ACE8B0A47EA4E8D7C84535B"
"707","SRR1548567","2014-08-15 07:33:14","2014-08-13 09:40:16",19725421,986271050,0,50,604,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/548/SRR1548567/SRR1548567.sralite.1","SRX679299","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP045471","PRJNA258129",2,258129,"SRS682456","SAMN02988836","simple",28377,"Anolis carolinensis","GSM1477385",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA179202",NA,"public","1D87503819AD359DD468E8C782353326","C4AD6F68FA6742FB346B7CCF2147BEBF"
"706","SRR1548566","2014-08-15 07:33:14","2014-08-13 09:41:43",15895184,1589518400,15895184,100,993,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/548/SRR1548566/SRR1548566.sralite.1","SRX679298","","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP045471","PRJNA258129",2,258129,"SRS682455","SAMN02988835","simple",28377,"Anolis carolinensis","GSM1477384",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA179202",NA,"public","D510C88A1FB31F861AC304C7418857CE","174F5EC1C52B2BC98E5FCAE7265F9E0D"
"705","SRR1548565","2014-08-15 07:33:14","2014-08-13 09:39:52",21264475,1063223750,0,50,702,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/548/SRR1548565/SRR1548565.sralite.1","SRX679297","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP045471","PRJNA258129",2,258129,"SRS682454","SAMN02988834","simple",28377,"Anolis carolinensis","GSM1477383",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA179202",NA,"public","BD39886D81FB9B252C278947CAA407DF","7E89BED2933D69B8F31851AE146A7FF6"
"704","SRR1548564","2014-08-15 07:33:14","2014-08-13 09:44:12",22581795,2258179500,22581795,100,1397,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/548/SRR1548564/SRR1548564.sralite.1","SRX679296","","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP045471","PRJNA258129",2,258129,"SRS682453","SAMN02988833","simple",28377,"Anolis carolinensis","GSM1477382",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA179202",NA,"public","D0C9426B7A79DBC12B09CEB9013056A3","BD7C3219DB150F14D77A3E10AC26615D"
"703","SRR1548563","2014-08-15 07:33:14","2014-08-13 09:42:41",29883126,1494156300,0,50,982,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/548/SRR1548563/SRR1548563.sralite.1","SRX679295","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP045471","PRJNA258129",2,258129,"SRS682452","SAMN02988832","simple",28377,"Anolis carolinensis","GSM1477381",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA179202",NA,"public","73CCA21C714410D9A427B4FA1BF820DE","80FDD4C01FA8996AA1D056163DE6260E"
"702","SRR1548562","2014-08-15 07:33:14","2014-08-13 09:47:47",27326801,2732680100,27326801,100,1689,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/548/SRR1548562/SRR1548562.sralite.1","SRX679294","","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP045471","PRJNA258129",2,258129,"SRS682451","SAMN02988831","simple",28377,"Anolis carolinensis","GSM1477380",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA179202",NA,"public","1B41CE624BE946911F831D85414A86CD","25B9D1B6294B8040AB3EB4F07063A55C"
"701","SRR1548561","2014-08-15 07:33:14","2014-08-13 09:45:51",31047505,1552375250,0,50,1022,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/548/SRR1548561/SRR1548561.sralite.1","SRX679293","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP045471","PRJNA258129",2,258129,"SRS682450","SAMN02988830","simple",28377,"Anolis carolinensis","GSM1477379",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA179202",NA,"public","00A3270A5818D8D2497BFF349E6F5533","0E2224F0BC6960B0D128F8CA63DDD848"
"700","SRR1548560","2014-08-15 07:33:14","2014-08-13 09:42:23",17770772,1777077200,17770772,100,1102,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/548/SRR1548560/SRR1548560.sralite.1","SRX679292","","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP045471","PRJNA258129",2,258129,"SRS682449","SAMN02988829","simple",28377,"Anolis carolinensis","GSM1477378",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA179202",NA,"public","271B58221942AB5B0E70646494A11514","B09BEB751022823CCDD020097E73A7EA"
"699","SRR1548559","2014-08-15 07:33:14","2014-08-13 09:42:33",38034879,1901743950,0,50,1250,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/548/SRR1548559/SRR1548559.sralite.1","SRX679291","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP045471","PRJNA258129",2,258129,"SRS682448","SAMN02988828","simple",28377,"Anolis carolinensis","GSM1477377",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA179202",NA,"public","7325CC4F9D9C9D86CC1A9E4295E3DD33","AABF361D8224A98EAFEEC56E9DC65463"
"1036","SRR1502189","2014-08-25 09:55:27","2014-07-02 10:57:54",79102395,16453298160,79102395,208,9656,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502189/SRR1502189.sralite.1","SRX642061","SATCELL-MSC","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650954","SAMN02898344","simple",28377,"Anolis carolinensis","SATCELL-MSC",NA,NA,NA,NA,"mixed",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173378",NA,"public","86AFCF4DD88006486286A16D6996B357","F0724EAFDD57D11388275B777EDE59D8"
"1038","SRR1502191","2014-08-25 09:39:43","2014-07-01 19:15:20",51650124,4028709672,51650124,78,2472,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502191/SRR1502191.sralite.1","SRX642063","SATCELL-SC4","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650957","SAMN02898346","simple",28377,"Anolis carolinensis","SATCELL-SC4",NA,NA,NA,NA,"mixed",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173380",NA,"public","C67627378AA60A861951C2B6DC0177E9","2FB776955C707E11139169D49312030C"
"1037","SRR1502190","2014-08-25 09:52:15","2014-07-01 19:13:41",56734979,4425328362,56734979,78,2680,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502190/SRR1502190.sralite.1","SRX642062","SATCELL-SC3","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650956","SAMN02898345","simple",28377,"Anolis carolinensis","SATCELL-SC3",NA,NA,NA,NA,"mixed",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173379",NA,"public","CB2F3A755698ED388B945D0411CBCB57","8A225E27D4364A8DEA06A9BE2B3F3DE1"
"999","SRR1502188","2014-08-25 10:53:10","2014-08-25 10:20:05",54115329,11255988432,54115329,208,6167,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502188/SRR1502188.sralite.1","SRX642060","S5-A081","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650955","SAMN02898343","simple",28377,"Anolis carolinensis","S5-D081",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173377",NA,"public","1B93CA05B030F162AEB039DF699D798A","CB8BA7D50B8468F06C3DF25A57EE0EC9"
"994","SRR1502187","2014-08-25 10:55:10","2014-08-25 10:23:00",68295975,14205562800,68295975,208,7716,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502187/SRR1502187.sralite.1","SRX642059","S4-A081","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650953","SAMN02898342","simple",28377,"Anolis carolinensis","S4-D081",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173376",NA,"public","D2B1C4DC3BD0EABE34AD87531FD01D19","4220CB55EDE4BCB670CC5BF6C1D0ADF5"
"985","SRR1502186","2014-08-25 10:54:08","2014-08-25 10:43:14",62615443,13024012144,62615443,208,7100,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502186/SRR1502186.sralite.1","SRX642058","S3-A081","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650952","SAMN02898341","simple",28377,"Anolis carolinensis","S3-A081",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173375",NA,"public","20E0FD9F3E24E4C91ED203D970834B1F","98066515387FF3BAC2927C158F9A6510"
"980","SRR1502185","2014-08-25 10:57:08","2014-08-25 10:41:29",111308978,23152267424,111308978,208,13524,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502185/SRR1502185.sralite.1","SRX642057","S2-A081","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650950","SAMN02898340","simple",28377,"Anolis carolinensis","S2-A081",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173374",NA,"public","76DD5EC20A0D4886AD18E5EB993DC63B","51AA5770C341FEFAF9F42D61B6CE2B30"
"998","SRR1502183","2014-08-25 09:53:49","2014-07-01 15:50:51",25287520,1972426560,25287520,78,1223,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502183/SRR1502183.sralite.1","SRX642055","S5-D061","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650949","SAMN02898338","simple",28377,"Anolis carolinensis","S5-D061",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173372",NA,"public","CAF158C890B43F9D66FAE5C71975D7FA","7B7A8BE17E92519054F93F99A080D593"
"993","SRR1502182","2014-08-25 09:53:51","2014-07-01 15:51:16",25083718,1956530004,25083718,78,1208,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502182/SRR1502182.sralite.1","SRX642054","S4-D061","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650948","SAMN02898337","simple",28377,"Anolis carolinensis","S4-D061",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173371",NA,"public","A686CB19E68CCA4601AD5F28E53E5245","272B5766F5A19D07DF645DEFF67CD020"
