Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9397515,2020-01-01 00:29:50,2023-06-15 22:42:54,50012,45497755,0,909,1386,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397515/SRR9397515.2,SRX6163403,G889P9,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,6681FB8A7F2162545C15717C8014A8DA,91295447B9F2BFC832B59636BAE50AFA
SRR9397516,2020-01-01 00:29:50,2023-06-15 22:44:00,50012,46513263,0,930,1404,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397516/SRR9397516.2,SRX6163404,G889P9,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,E110A10F2CCAD4139376794620D48843,515B6A5151005FAD48BF7C52FE6F7118
SRR9397517,2020-01-01 00:29:50,2023-06-15 22:42:59,50012,44531186,0,890,1446,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397517/SRR9397517.2,SRX6163405,G889P9,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,F2058899C487E655663A6BA93C16585B,B841C6F4222B6E0A80C364ADA3915423
SRR9397518,2020-01-01 00:29:50,2023-06-15 22:43:38,50012,44255901,0,884,1456,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397518/SRR9397518.2,SRX6163406,G889P9,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,744527A7EE536AC80E98B34223ADA74D,584C2D7470A0ED2CF335C6AB547CFC38
SRR9397519,2020-01-01 00:29:50,2023-06-15 22:44:05,50012,44374512,0,887,1431,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397519/SRR9397519.2,SRX6163407,G889P9,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,1FBEC962C1BED0DB565456CC5CADDFA5,3738BD75F2B5EB47C6CFD933F9D874BE
SRR9397520,2020-01-01 00:29:50,2023-06-15 22:43:16,50012,45128076,0,902,1426,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397520/SRR9397520.2,SRX6163408,G889P9,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,EDE91C3808BA5BD0B5A4BF8E3738DCFA,B79A53123569FEBA7EB3560B53E914E2
SRR9397521,2020-01-01 00:29:50,2023-06-15 22:43:15,50012,44102291,0,881,1411,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397521/SRR9397521.2,SRX6163409,G889P9,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,B9BF9FF9D7F4B813E03874279899C28F,963294ADC0DE8F7DF540DAB97A2A794C
SRR9397522,2020-01-01 00:29:50,2023-06-15 22:44:46,49935,44680961,0,894,1376,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397522/SRR9397522.2,SRX6163410,G889P9,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,799D990E7C5A93187E8DEDF63C47C9D3,92D4F5ACA6EE1690DE2AB1C661409BA0
SRR9397523,2020-01-01 00:29:50,2023-06-15 22:43:24,55131,36412708,0,660,1534,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397523/SRR9397523.2,SRX6163411,G996BES1,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,91EAEB20401A6BDE7B6DE9230028C8E3,C3479059C22C929D3B0CD03227CA2CD2
SRR9397524,2020-01-01 00:29:50,2023-06-15 22:44:03,55132,37932503,0,688,1520,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397524/SRR9397524.2,SRX6163412,G996BES1,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,A9D0506FBD29E615370A94D2131A8BF8,5AB9507795D277D73B278DDB42E74726
SRR9397525,2020-01-01 00:29:50,2023-06-15 22:43:52,55132,38546540,0,699,1513,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397525/SRR9397525.2,SRX6163413,G996BES1,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,515A20401FF85BAA8EBD55245C5B26C4,3C23F3038782DBBB5B5007CE569F6055
SRR9397526,2020-01-01 00:29:50,2023-06-15 22:43:29,55132,39254444,0,712,1487,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397526/SRR9397526.2,SRX6163414,G996BES1,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,C7B0A1C6972F27C5F1565BD74C0387C1,82693E5A3C0BF10B81CA10082AC3BDA4
SRR9397527,2020-01-01 00:29:50,2023-06-15 22:43:37,55132,41289511,0,748,1558,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397527/SRR9397527.2,SRX6163415,G996BES1,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,8EBBCF8041DFDF2377F26950CBF367A5,0B34318382F431A0D4BA0A1CD2AD04CD
SRR9397528,2020-01-01 00:29:50,2023-06-15 22:45:49,55132,37601409,0,682,1615,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397528/SRR9397528.2,SRX6163416,G996BES1,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,2F66FA0F30067C1673C5F718F4C67E12,CAD84A53B8324264DA062CF1091AAC26
SRR9397529,2020-01-01 00:29:50,2023-06-15 22:45:31,55126,37046631,0,672,1471,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397529/SRR9397529.2,SRX6163417,G996BES1,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,EEAF4DD9F43D788A8EB3F13EE986B403,BE10E89FF983EB5F7E8ED1B84D8A1DD7
SRR9397530,2020-01-01 00:29:50,2019-07-25 02:15:00,19584,17468347,0,891,505,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397530/SRR9397530.1,SRX6163418,G1142K1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,4FF0B041881CEE8A87A03B11A49936CD,020E4BF94C3BDA9C769ED687B56D77D1
SRR9397531,2020-01-01 00:29:50,2019-07-25 02:15:13,19968,17807903,0,891,474,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9397/SRR9397531/SRR9397531.1,SRX6163419,G1143K1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,8FF2F2FF49D953CB3487850F93FA5032,66BBD2FA0623E19AD30D736D3AF00861
SRR9397532,2020-01-01 00:29:50,2019-07-25 02:15:19,39552,35504791,0,897,976,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9397/SRR9397532/SRR9397532.1,SRX6163420,G1144K1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,330F8740836CD77A1A7229B7CFFE6A8C,5F0D8A92C660292BA729AE0B2B3249CB
SRR9397533,2020-01-01 00:29:50,2019-07-25 02:15:24,19968,17751307,0,888,485,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9397/SRR9397533/SRR9397533.1,SRX6163421,G1145K1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,0A65D2B9273AB155EA2053388961A8B6,8311964F260A6E1D45C4F76C032F2F58
SRR9397534,2020-01-01 00:29:50,2019-07-25 02:15:23,19968,17540853,0,878,524,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9397/SRR9397534/SRR9397534.1,SRX6163422,G1146K1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,1288A90C8AB96CE768AB9756D131F74C,34BFF362DC77FA8AED543AF13212B874
SRR9397535,2020-01-01 00:29:50,2019-07-25 02:15:26,20160,17619501,0,873,504,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9397/SRR9397535/SRR9397535.1,SRX6163423,G1147K1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,89DA7ECDC667D45209173D6C5D292345,FC6DBEA599C732535A7B4B271CF8FF04
SRR9397536,2020-01-01 00:29:50,2019-07-25 02:15:32,19967,17813890,0,892,513,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9397/SRR9397536/SRR9397536.1,SRX6163424,G1148K1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,44F1F10DBF8C30CD001F66734CCE05EE,2BB472A4C1653E28F3741274F2E1AEE2
SRR5039766,2017-09-05 14:52:16,2016-11-20 13:53:12,13433964,875578260,0,65,327,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039766/SRR5039766.sralite.1,SRX2363102,BRO02,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP093579,PRJNA354198,,354198,SRS1810575,SAMN06042494,simple,28377,Anolis carolinensis,BRO02,,,,,female,,no,,,,,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN",SRA496712,,public,0C656B2B81FF1021020C86A613B7C56D,1DF5D433D0C8444F661C91C67522E9A4
SRR5039736,2017-09-05 14:52:15,2016-11-20 13:44:50,13292001,885471416,0,66,328,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039736/SRR5039736.sralite.1,SRX2363072,BRO04,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP093579,PRJNA354198,,354198,SRS1810545,SAMN06042495,simple,28377,Anolis carolinensis,BRO04,,,,,male,,no,,,,,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN",SRA496712,,public,14A1A649E8975AD469CDE4771485ACFC,019039E6D5B59EABF6EDF206D1AD55F3
SRR5039756,2017-09-05 14:52:16,2016-11-20 13:51:22,21502201,1306623465,0,60,499,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039756.sralite.1,SRX2363092,BRO07,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP093579,PRJNA354198,,354198,SRS1810565,SAMN06042496,simple,28377,Anolis carolinensis,BRO07,,,,,female,,no,,,,,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN",SRA496712,,public,BB29EC26A9396A7B3E4AA4ECE5FE95A2,C1DB4409A5D66B2A8B1E10D5BFEFAF44
SRR5039770,2017-09-05 14:52:16,2016-11-20 13:48:26,12364418,794448467,0,64,299,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039770.sralite.1,SRX2363106,BRO09,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP093579,PRJNA354198,,354198,SRS1810579,SAMN06042497,simple,28377,Anolis carolinensis,BRO09,,,,,female,,no,,,,,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN",SRA496712,,public,A349A7D04BDE8BDDFC4B57D43FC61BFC,B65080CD84741F577CE595E873F9C9E3
SRR5039764,2017-09-05 14:52:16,2016-11-20 13:44:59,7622719,485844126,0,63,168,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039764.sralite.1,SRX2363100,BRO11,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP093579,PRJNA354198,,354198,SRS1810573,SAMN06042498,simple,28377,Anolis carolinensis,BRO11,,,,,male,,no,,,,,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN",SRA496712,,public,97C03DAE265FEB90F3389F6CC8896994,729D7ACFA37ACAFCEBDD1FB07B334BFB
SRR5039762,2017-09-05 14:52:16,2016-11-20 13:45:37,8599628,577021732,0,67,213,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039762.sralite.1,SRX2363098,BRO15,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP093579,PRJNA354198,,354198,SRS1810571,SAMN06042499,simple,28377,Anolis carolinensis,BRO15,,,,,male,,no,,,,,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN",SRA496712,,public,0E880C8D306E30468B89E6749CF17CE8,AC675C68A1CA6EB7C8354F172ACD0C69
SRR5039733,2017-09-05 14:52:15,2016-11-20 13:46:50,19035277,1241586534,0,65,467,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039733.sralite.1,SRX2363069,BRO26,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP093579,PRJNA354198,,354198,SRS1810542,SAMN06042500,simple,28377,Anolis carolinensis,BRO26,,,,,female,,no,,,,,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN",SRA496712,,public,83C8500B12448183C113455A24288DF0,F094BD455308AB426BCC41F4ECB3C323
SRR5039737,2017-09-05 14:52:15,2016-11-20 13:43:55,11297372,757514348,0,67,257,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039737.sralite.1,SRX2363073,BRO29,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP093579,PRJNA354198,,354198,SRS1810546,SAMN06042501,simple,28377,Anolis carolinensis,BRO29,,,,,male,,no,,,,,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN",SRA496712,,public,A4EBF2427FD56618AB12BE0074693D65,A98185721F0F054E67A7377BBD416BD3
SRR8983030,2019-04-29 03:15:12,2019-04-29 03:01:23,156113483,31534923566,156113483,202,13106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/983/SRR8983030.sralite.1,SRX5762338,CC-3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP194074,PRJNA533001,,533001,SRS4697040,SAMN11458513,simple,28377,Anolis carolinensis,CC-3,,,,,not collected,,no,,,,,NEW YORK UNIVERSITY ABU DHABI,SRA880294,,public,65A677AA0CBBC46CCCC8AA222B6E51D6,B920CA867D66DDE384871A024286CA92
SRR8983029,2019-04-29 03:11:12,2019-04-29 02:59:05,161754978,32674505556,161754978,202,13467,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/983/SRR8983029.sralite.1,SRX5762339,CC-8,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP194074,PRJNA533001,,533001,SRS4697041,SAMN11458514,simple,28377,Anolis carolinensis,CC-8,,,,,not collected,,no,,,,,NEW YORK UNIVERSITY ABU DHABI,SRA880294,,public,08E0E36AEA8871A77B8467E28F33C56B,2878D3F87CA67FDCAB6B4C2B1576EB87
SRR23408216,2023-02-10 17:50:04,2023-02-10 16:44:44,2325332,690623604,2325332,297,203,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23408/SRR23408216/SRR23408216.lite.1,SRX19334204,C_CRYO4393,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP421894,PRJNA931787,,931787,SRS16731087,SAMN33099420,simple,28377,Anolis carolinensis,C_CRYO4393,,,,,male,,no,,,,,UNIVERSITY OF RHODE ISLAND,SRA1588385,,public,B3D8C98739CC6254018432BAE84C9F83,E59DB91F92528E3E40A4C37DF23DDF83
SRR23408215,2023-02-10 17:50:04,2023-02-10 16:44:41,2791302,829016694,2791302,297,242,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23408/SRR23408215/SRR23408215.lite.1,SRX19334205,C_CRYO4394,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP421894,PRJNA931787,,931787,SRS16731088,SAMN33099421,simple,28377,Anolis carolinensis,C_CRYO4394,,,,,male,,no,,,,,UNIVERSITY OF RHODE ISLAND,SRA1588385,,public,F3F49C15A54A389F4ED2C92EE9A6DE60,6EB352522A9BF46DD92A920745A3F3E9
SRR23408214,2023-02-10 17:50:04,2023-02-10 16:45:00,3366425,999828225,3366425,297,295,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23408/SRR23408214/SRR23408214.lite.1,SRX19334206,C_CRYO4395,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP421894,PRJNA931787,,931787,SRS16731089,SAMN33099422,simple,28377,Anolis carolinensis,C_CRYO4395,,,,,female,,no,,,,,UNIVERSITY OF RHODE ISLAND,SRA1588385,,public,EC7B25DD298487753073B1BF6A4B6ADD,DBAAAAD78B9C1DD05E9D591FB1B6A1F6
SRR23408213,2023-02-10 17:50:04,2023-02-10 16:45:00,3073192,912738024,3073192,297,271,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23408/SRR23408213/SRR23408213.lite.1,SRX19334207,C_CRYO4397,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP421894,PRJNA931787,,931787,SRS16731090,SAMN33099423,simple,28377,Anolis carolinensis,C_CRYO4397,,,,,male,,no,,,,,UNIVERSITY OF RHODE ISLAND,SRA1588385,,public,1C1889AFE93044FBCDCF166DFEF181EC,18070AC1DCF2104E2B4CDE0ED87C0A68
SRR23408212,2023-02-10 17:50:04,2023-02-10 16:44:54,2445963,726451011,2445963,297,216,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23408/SRR23408212/SRR23408212.lite.1,SRX19334208,C_CRYO4398,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP421894,PRJNA931787,,931787,SRS16731091,SAMN33099424,simple,28377,Anolis carolinensis,C_CRYO4398,,,,,male,,no,,,,,UNIVERSITY OF RHODE ISLAND,SRA1588385,,public,CCDA4B1BB002774A0214E1FD9848645C,AEADFEB2C1013653700D006200F6C84C
SRR23408211,2023-02-10 17:50:04,2023-02-10 16:44:23,2134726,634013622,2134726,297,187,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23408/SRR23408211/SRR23408211.lite.1,SRX19334209,C_CRYO4399,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP421894,PRJNA931787,,931787,SRS16731092,SAMN33099425,simple,28377,Anolis carolinensis,C_CRYO4399,,,,,female,,no,,,,,UNIVERSITY OF RHODE ISLAND,SRA1588385,,public,3182E3533C50F39B1CFB20CA8845E6AC,555EC8AED4C33F5065FB3BD6846D5888
SRR23408210,2023-02-10 17:50:04,2023-02-10 16:44:45,2463901,731778597,2463901,297,214,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23408/SRR23408210/SRR23408210.lite.1,SRX19334210,C_CRYO4400,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP421894,PRJNA931787,,931787,SRS16731093,SAMN33099426,simple,28377,Anolis carolinensis,C_CRYO4400,,,,,male,,no,,,,,UNIVERSITY OF RHODE ISLAND,SRA1588385,,public,9FBEADA6A2C80106D2D68CD65BEF5571,13CCF8507F97BC807690802A2BD6CFB3
SRR23408209,2023-02-10 17:50:04,2023-02-10 16:47:16,7314611,2172439467,7314611,297,648,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23408/SRR23408209/SRR23408209.lite.1,SRX19334211,C_CRYO4401,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP421894,PRJNA931787,,931787,SRS16731095,SAMN33099427,simple,28377,Anolis carolinensis,C_CRYO4401,,,,,male,,no,,,,,UNIVERSITY OF RHODE ISLAND,SRA1588385,,public,01797CDDE2F449C21E9427CDC0BD1BCC,1E9912F4D3947ADF1DA5548A2FB779F2
SRR23408207,2023-02-10 17:50:04,2023-02-10 16:44:32,2136662,634588614,2136662,297,186,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23408/SRR23408207/SRR23408207.lite.1,SRX19334213,C_CRYO4402,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP421894,PRJNA931787,,931787,SRS16731096,SAMN33099428,simple,28377,Anolis carolinensis,C_CRYO4402,,,,,male,,no,,,,,UNIVERSITY OF RHODE ISLAND,SRA1588385,,public,A9F03052EA1AD420FC38FEE19642C91A,2E5458B24DBA0E0407D4D894332EE253
SRR23408206,2023-02-10 17:50:04,2023-02-10 16:44:48,2455257,729211329,2455257,297,216,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23408/SRR23408206/SRR23408206.lite.1,SRX19334214,C_CRYO4403,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP421894,PRJNA931787,,931787,SRS16731097,SAMN33099429,simple,28377,Anolis carolinensis,C_CRYO4403,,,,,male,,no,,,,,UNIVERSITY OF RHODE ISLAND,SRA1588385,,public,5D78790C09927551B45B4A990EDD0360,61B9B2B939E4ED04B3A9AA9812E978C1
