,arabidopsis,rice_jp,Group Number,Species 1 Score,Species 2 Score,Total Score
11193,AT3G47590,Os01g0579900,4623,0.8663223813141147,0.7687748924645531,0.8175486368893339
11194,AT1G29840,Os03g0196800,4623,0.7868345962094565,0.8995698582125219,0.8432022272109891
11195,AT1G29840,Os01g0579900,4623,0.8203098568172968,0.642045563167118,0.7311777099922074
11196,AT5G11910,Os03g0196800,4623,0.6253742347736717,0.40824597737772816,0.5168101060757
11197,AT5G11910,Os01g0579900,4623,0.8613543947450735,0.7886378843396528,0.8249961395423631
11198,AT3G47560,Os03g0196800,4623,0.9122072350992321,0.9871339812012108,0.9496706081502214
11199,AT3G47560,Os01g0579900,4623,0.45295015097061664,0.5446678349530031,0.49880899296180986
11200,AT1G52760,Os02g0207900,4624,0.6181688189820814,0.7645053369444001,0.6913370779632408
11201,AT5G17250,Os10g0170300,4625,0.9806738460163547,0.9476246614624821,0.9641492537394184
11202,AT3G47430,Os04g0534600,4627,0.9395564293906489,0.9720991981307419,0.9558278137606954
11203,AT3G23255,Os10g0466100,4628,0.7038518253720005,0.6259678190218257,0.6649098221969132
11204,AT3G11440,Os01g0812000,4629,0.8376475394662087,0.856434602517126,0.8470410709916674
11205,AT3G11440,Os06g0679400,4629,0.623045840169036,0.4959163082151771,0.5594810741921066
11206,AT5G06100,Os01g0812000,4629,0.915545824210197,0.8383686474430461,0.8769572358266216
11207,AT5G06100,Os06g0679400,4629,0.5785334465346977,0.4667091498061707,0.5226212981704342
11208,AT3G28640,Os03g0158900,4630,0.8977389516957862,0.6765439966013488,0.7871414741485675
11209,AT3G28660,Os03g0158900,4630,0.8410116627195138,0.7921052165755049,0.8165584396475094
11210,AT5G43810,Os02g0831600,4632,0.7594173108717994,0.9226445754341246,0.841030943152962
11211,AT5G43810,Os02g0672200,4632,0.7177711247151347,0.9227401624980086,0.8202556436065717
11212,AT5G43810,Os06g0597400,4632,0.7143080566602619,0.8933949338856142,0.8038514952729381
11213,AT5G43810,Os06g0729300,4632,0.7653827248759998,0.8641134299824758,0.8147480774292377
11214,AT1G48410,Os02g0831600,4632,0.977970418696099,0.927130794965748,0.9525506068309235
11215,AT1G48410,Os02g0672200,4632,0.9675439772405678,0.9796718177473315,0.9736078974939497
11216,AT1G48410,Os06g0597400,4632,0.9324515542845226,0.8239923530348893,0.878221953659706
11217,AT1G48410,Os06g0729300,4632,0.9068620879693761,0.8929361159789708,0.8998991019741734
11218,AT3G09010,Os03g0264300,4635,0.5002010813709281,0.48519993627529073,0.49270050882310945
11219,AT4G18780,Os01g0750300,4636,0.9644905193857336,0.8679878923052413,0.9162392058454875
11220,AT3G15290,Os01g0796400,4637,0.9311152675020588,0.8757113270670703,0.9034132972845645
11221,AT3G22150,Os04g0602600,4639,0.833728048617007,0.9508427592799108,0.8922854039484589
11222,AT3G17470,Os05g0161200,4640,0.9258456588766254,0.9144941851202805,0.9201699219984529
11223,AT1G15215,Os09g0346900,4641,0.9128200545153939,0.9051330253305718,0.9089765399229829
11224,AT5G63860,Os04g0435700,4642,0.743226536782996,0.682606340608571,0.7129164386957835
11225,AT5G63860,Os02g0554100,4642,0.64775012288306,0.49165737347990013,0.5697037481814801
11226,AT3G07730,Os04g0221000,4643,0.5705845261678856,0.6596399553927035,0.6151122407802945
11227,AT3G07730,Os05g0423200,4643,0.7218970165482521,0.7658435558387765,0.7438702861935143
11228,AT3G07730,Os04g0539100,4643,0.5069435135121716,0.611910148159949,0.5594268308360604
11229,AT1G21560,Os04g0221000,4643,0.9083260454635405,0.8102023259518879,0.8592641857077141
11230,AT1G21560,Os05g0423200,4643,0.8446183603250497,0.6797451011629759,0.7621817307440129
11231,AT1G21560,Os04g0539100,4643,0.7497462544604955,0.760605384737932,0.7551758195992138
11232,AT1G77270,Os04g0221000,4643,0.7863398722016176,0.8453337581647283,0.815836815183173
11233,AT1G77270,Os05g0423200,4643,0.6690200634523437,0.648666560458818,0.6588433119555808
11234,AT1G77270,Os04g0539100,4643,0.5234371509003977,0.6528405289150869,0.5881388399077423
11235,AT3G23210,Os08g0138500,4644,0.891818222440681,0.5864138919866178,0.7391160572136494
11236,AT3G23210,Os02g0116600,4644,0.8827137048125475,0.6293579735542457,0.7560358391833966
11237,AT3G23210,Os07g0543000,4644,0.8013427767103087,0.6786745260474749,0.7400086513788918
11238,AT1G51070,Os08g0138500,4644,0.7340810581348586,0.6656173331209176,0.699849195627888
11239,AT1G51070,Os02g0116600,4644,0.8041020599669333,0.6585884976899793,0.7313452788284562
11240,AT1G51070,Os07g0543000,4644,0.593324098485187,0.6435940736020392,0.6184590860436131
11241,AT5G54680,Os08g0138500,4644,0.7563340631842352,0.8277266209972918,0.7920303420907635
11242,AT5G54680,Os02g0116600,4644,0.7641315519013361,0.7505878604428867,0.7573597061721113
11243,AT5G54680,Os07g0543000,4644,0.8192390187229098,0.830262864425681,0.8247509415742954
11244,AT4G14410,Os08g0138500,4644,0.8304928727825193,0.8267643778875259,0.8286286253350226
11245,AT4G14410,Os02g0116600,4644,0.8844094910407079,0.7011438585311455,0.7927766747859266
11246,AT4G14410,Os07g0543000,4644,0.8025559676482418,0.801567627847698,0.8020617977479698
11247,AT4G24080,Os09g0529900,4645,0.7405028949333878,0.8328819499761032,0.7866924224547456
11248,AT4G10750,Os09g0529900,4645,0.8004468474909514,0.9041962721045086,0.85232155979773
11249,AT1G02145,Os04g0544900,4646,0.920349434737924,0.9698072327545006,0.9450783337462123
11250,AT1G05160,Os06g0110000,4650,0.8115107913669064,0.7804811215548829,0.7959959564608947
11251,AT2G32440,Os06g0110000,4650,0.6160984256073402,0.7215230205512188,0.6688107230792795
11252,AT5G17400,Os11g0661300,4651,0.5856740694401,0.8087111677552972,0.6971926185976987
11253,AT5G66120,Os09g0539100,4652,0.9194892533178426,0.7517094153257926,0.8355993343218175
11254,AT2G01470,Os11g0610700,4653,0.8654045707533353,0.9063119324518082,0.8858582516025717
11255,AT5G49730,Os04g0444800,4654,0.8330067090958998,0.9619308586904572,0.8974687838931785
11256,AT5G49740,Os04g0444800,4654,0.8190044237901604,0.9827560936753226,0.9008802587327415
11257,AT1G21410,Os01g0881900,4655,0.6244395787717653,0.7548829058467421,0.6896612423092536
11258,AT1G77000,Os01g0881900,4655,0.8354388361537921,0.8506229090329775,0.8430308725933848
11259,AT4G15475,Os01g0881900,4655,0.9056034675365298,0.9130348892783177,0.9093191784074237
11260,AT3G58530,Os01g0881900,4655,0.8317730908440949,0.8740289947427116,0.8529010427934032
11261,AT5G11580,Os01g0725600,4656,0.5192702980472764,0.7623641867133981,0.6408172423803373
11262,AT1G06190,Os03g0183100,4657,0.9256594724220623,0.9258308108969253,0.9257451416594937
11263,AT2G31150,Os03g0183100,4657,0.8763751731534029,0.8146885454835112,0.8455318593184571
11264,AT4G16580,Os03g0809300,4659,0.9593100674739712,0.9071849609686156,0.9332475142212934
11265,AT5G66720,Os03g0809300,4659,0.7544036820233254,0.6231575593436355,0.6887806206834804
11266,AT5G02190,Os03g0271900,4660,0.5068255954242817,0.29552687943639033,0.40117623743033604
11267,AT5G02190,Os01g0844500,4660,0.6437731802135931,0.6845499442408793,0.6641615622272362
11268,AT2G39710,Os03g0271900,4660,0.8188145136065061,0.7000796558865701,0.7594470847465381
11269,AT2G39710,Os01g0844500,4660,0.6555252692256133,0.5070256491954755,0.5812754592105445
11270,AT5G39990,Os12g0639700,4662,0.9496275206986141,0.9469746694280707,0.9483010950633424
11271,AT5G39990,Os03g0692000,4662,0.5592360184611849,0.5876565238171101,0.5734462711391475
11272,AT5G15050,Os12g0639700,4662,0.6477389516957862,0.7298454675800542,0.6887922096379202
11273,AT5G15050,Os03g0692000,4662,0.6352495643236963,0.7424438425999681,0.6888467034618322
11274,AT2G40010,Os11g0135400,4663,0.9767192457214353,0.9741213955711326,0.9754203206462839
11275,AT2G40010,Os12g0133050,4663,0.9794450154162384,0.9637087780787,0.9715768967474692
11276,AT2G40010,Os08g0130500,4663,0.9213436704052906,0.7974382666879082,0.8593909685465995
11277,AT3G09200,Os11g0135400,4663,0.9431361742903814,0.9655440497052732,0.9543401119978273
11278,AT3G09200,Os12g0133050,4663,0.9681596337836563,0.9636259359566672,0.9658927848701617
11279,AT3G09200,Os08g0130500,4663,0.899692668225668,0.8211629759439223,0.8604278220847952
11280,AT3G11250,Os11g0135400,4663,0.9812274404079222,0.9682268599649514,0.9747271501864367
11281,AT3G11250,Os12g0133050,4663,0.9873542160060771,0.9692464553130477,0.9783003356595623
11282,AT3G11250,Os08g0130500,4663,0.8959887990228934,0.7944941851202804,0.8452414920715869
11283,AT5G48340,Os01g0897100,4665,0.946887707225524,0.8484307790345706,0.8976592431300473
11284,AT2G41710,Os05g0389000,4666,0.9008445417578981,0.7604970527321969,0.8306707972450476
11285,AT5G10310,Os02g0756100,4667,0.4748380177845301,0.6252923371037119,0.550065177444121
11286,AT1G79380,Os08g0135400,4669,0.5757406497162518,0.7983877648558229,0.6870642072860373
11287,AT3G10840,Os12g0118400,4670,0.7948746592787882,0.8055759120599012,0.8002252856693447
11288,AT2G36960,Os03g0241100,4671,0.9068769828857411,0.9692273379002708,0.938052160393006
11289,AT4G34200,Os08g0447000,4673,0.8287412306179901,0.6564919547554564,0.7426165926867232
11290,AT4G34200,Os04g0650800,4673,0.933902319138478,0.8942743348733471,0.9140883270059126
11291,AT1G17745,Os08g0447000,4673,0.822378122346843,0.791894216982635,0.807136169664739
11292,AT1G17745,Os04g0650800,4673,0.7888109388265785,0.7878731878285806,0.7883420633275795
11293,AT3G19480,Os08g0447000,4673,0.22998123240538004,0.40103871276087305,0.3155099725831265
11294,AT3G19480,Os04g0650800,4673,0.15246436391259663,0.6343985980563963,0.3934314809844965
11295,AT1G78050,Os02g0751800,4674,0.5877576554550503,0.7587764855822845,0.6732670705186674
11296,AT1G22170,Os02g0751800,4674,0.857986902403543,0.8137263023737454,0.8358566023886442
11297,AT1G48000,Os07g0688200,4675,0.7141516600384289,0.6571079602782646,0.6856298101583467
11298,AT1G48000,Os03g0315400,4675,0.6630434782608695,0.6480245340130636,0.6555340061369666
11299,AT1G48000,Os11g0684000,4675,0.7364940345859958,0.6401217849999115,0.6883079097929536
11300,AT2G47190,Os07g0688200,4675,0.7033507178285765,0.6367939390720975,0.6700723284503369
11301,AT2G47190,Os03g0315400,4675,0.7738632519006977,0.7314879719611279,0.7526756119309128
11302,AT2G47190,Os11g0684000,4675,0.6823233516115236,0.6884321951392208,0.6853777733753722
11303,AT1G05960,Os01g0898300,4676,0.9271191742258367,0.9686346981041899,0.9478769361650132
11304,AT1G05960,Os07g0205900,4676,0.5277864664789907,0.46982103977483936,0.49880375312691505
11305,AT1G05960,Os02g0143200,4676,0.8384050523556311,0.6977473315277999,0.7680761919417155
11306,AT1G05960,Os02g0780500,4676,0.8291702042093033,0.8096734108650628,0.8194218075371831
11307,AT2G41830,Os01g0898300,4676,0.9760042897359131,0.9817364983272263,0.9788703940315697
11308,AT2G41830,Os07g0205900,4676,0.7428690587902349,0.41693661161559836,0.5799028352029166
11309,AT2G41830,Os02g0143200,4676,0.9090069559259425,0.7287876374064043,0.8188972966661734
11310,AT2G41830,Os02g0780500,4676,0.6649686462010516,0.8065827624661462,0.7357757043335988
11311,AT5G21080,Os01g0898300,4676,0.697841726618705,0.9368997928946948,0.8173707597566999
11312,AT5G21080,Os07g0205900,4676,0.6049756468117432,0.3277999044129361,0.4663877756123397
11313,AT5G21080,Os02g0143200,4676,0.7628692077393986,0.6341436992193723,0.6985064534793854
11314,AT5G21080,Os02g0780500,4676,0.6340765896599491,0.731527799904413,0.682802194782181
11315,AT4G15850,Os02g0795900,4677,0.981321774878234,0.9876947586426637,0.9845082667604488
11316,AT3G11670,Os11g0158400,4678,0.9264489029894097,0.7218926238649036,0.8241707634271567
11317,AT3G11670,Os02g0539100,4678,0.965123553331248,0.9468535924804843,0.9559885729058661
11318,AT1G44130,Os11g0184800,4679,0.44998287084618016,0.6281981838457862,0.5390905273459832
11319,AT1G77480,Os11g0184800,4679,0.6140756959649671,0.7502564919547554,0.6821660939598613
11320,AT4G33490,Os11g0184800,4679,0.672773582376335,0.7412713079496575,0.7070224451629963
11321,AT2G30520,Os12g0117400,4680,0.8923767818043702,0.9336377958331121,0.9130072888187412
11322,AT5G40780,Os04g0462400,4682,0.6630323070735957,0.7663979608093039,0.7147151339414498
11323,AT5G40780,Os08g0127100,4682,0.7555169706293527,0.9115324022445259,0.8335246864369393
11324,AT5G40780,Os12g0244400,4682,0.6290591306901241,0.5625758943585931,0.5958175125243586
11325,AT1G25530,Os04g0462400,4682,0.7583895616426114,0.6616217938505655,0.7100056777465884
11326,AT1G25530,Os08g0127100,4682,0.5580103796288612,0.45599277786628434,0.5070015787475728
11327,AT1G25530,Os12g0244400,4682,0.31894697196989524,0.49009257784150245,0.40451977490569885
11328,AT1G24400,Os04g0462400,4682,0.21013322438765936,0.48205830810896927,0.3460957662483143
11329,AT1G24400,Os08g0127100,4682,0.33451003172617183,0.3683217389765103,0.35141588535134105
11330,AT1G24400,Os12g0244400,4682,0.14251881547113684,0.39485954012001484,0.26868917779557583
11331,AT1G65820,Os03g0709000,4684,0.7869580112307669,0.6695873825075673,0.7282726968691671
11332,AT3G56960,Os07g0658700,4685,0.7302381697126771,0.8171801816154214,0.7737091756640493
11333,AT2G41210,Os07g0658700,4685,0.633719111667188,0.6702055121873507,0.6519623119272693
11334,AT3G07960,Os07g0658700,4685,0.8488538361857099,0.7095746375657161,0.779214236875713
11335,AT5G56750,Os01g0192600,4686,0.5135916111831031,0.7127035207901864,0.6131475659866448
11336,AT5G56750,Os02g0224800,4686,0.7847237737760102,0.8279815198343158,0.8063526468051629
11337,AT5G56750,Os06g0563000,4686,0.6352681829691526,0.6913939780149754,0.663331080492064
11338,AT5G11790,Os01g0192600,4686,0.7113812055945306,0.8240497052732196,0.7677154554338751
11339,AT5G11790,Os02g0224800,4686,0.3652978238527191,0.6735701768360682,0.5194340003443937
11340,AT5G11790,Os06g0563000,4686,0.4675700433442066,0.683148000637247,0.5753590219907267
11341,AT2G39810,Os03g0737200,4687,0.9883521754025351,0.9587127608730286,0.9735324681377818
11342,AT3G49640,Os04g0531300,4688,0.8431230171142589,0.6880229408953321,0.7655729790047955
11343,AT3G06060,Os02g0701900,4689,0.614028032232599,0.7225681057830173,0.6682980690078082
11344,AT5G19200,Os02g0701900,4689,0.8027838598686269,0.8464680579894854,0.8246259589290561
11345,AT4G22000,Os05g0114600,4690,0.9695696858662138,0.9626764377887526,0.9661230618274832
11346,AT3G07950,Os07g0655400,4691,0.9166093212386612,0.9634347618288992,0.9400220415337802
11347,AT3G07950,Os04g0103300,4691,0.883810715402833,0.795316233869683,0.8395634746362579
11348,AT1G02870,Os05g0367100,4693,0.9774342017069574,0.9821761988210929,0.9798052002640252
11349,AT5G53920,Os05g0497675,4694,0.902199979147117,0.7327704317349052,0.8174852054410111
11350,AT2G39725,Os08g0278600,4696,0.8074623530988874,0.8870543253146408,0.8472583392067641
11351,AT4G37510,Os01g0810100,4697,0.9405245989543769,0.9753194201051458,0.9579220095297614
11352,AT2G48121,Os01g0810100,4697,0.6595245542696277,0.5825840369603315,0.6210542956149796
11353,AT1G03905,Os02g0810300,4698,0.8428139475996842,0.8202325951887844,0.8315232713942343
11354,AT5G44110,Os02g0810300,4698,0.8251613438619113,0.6060474749083957,0.7156044093851535
11355,AT1G52310,Os01g0104000,4699,0.9244253222089587,0.8508395730444479,0.8876324476267032
11356,AT5G17290,Os02g0117800,4701,0.7570617862409273,0.8660697785566353,0.8115657823987813
11357,AT1G54500,Os08g0323400,4702,0.9672971471979471,0.9197741313083037,0.9435356392531253
11358,AT2G45440,Os04g0254000,4703,0.9269493721792752,0.8787892305241357,0.9028693013517055
11359,AT3G60880,Os04g0254000,4703,0.8935907174881214,0.8638266687908237,0.8787086931394725
11360,AT3G23560,Os07g0108200,4704,0.754218985060399,0.8451553289788115,0.7996871570196052
11361,AT3G23550,Os07g0108200,4704,0.5719796833340781,0.6177600764696511,0.5948698799018646
11362,AT4G30510,Os02g0791800,4705,0.8913586078785597,0.7778556635335351,0.8346071357060474
11363,AT3G14730,Os01g0818200,4707,0.929889628669735,0.901870320216664,0.9158799744431996
11364,AT1G28440,Os01g0239700,4709,0.5870235488627731,0.8570718496096862,0.7220476992362297
11365,AT4G28490,Os01g0239700,4709,0.6207860685719393,0.7844384259996813,0.7026122472858103
11366,AT5G65710,Os01g0239700,4709,0.8774297332320479,0.8286888641070576,0.8530592986695527
11367,AT3G12610,Os08g0505900,4710,0.8129794301204999,0.903756571610642,0.858368000865571
11368,AT3G20820,Os08g0505900,4710,0.7355199070557219,0.8550963836227498,0.7953081453392359
11369,AT2G25530,Os03g0851900,4712,0.8977166093212386,0.6767691572407202,0.7872428832809795
11370,AT4G11720,Os05g0269500,4714,0.27847535636087406,0.6830906483989166,0.48078300237989535
11371,AT3G63480,Os08g0117000,4716,0.4556950712721748,0.7644479847060698,0.6100715279891222
11372,AT3G24340,Os06g0255700,4718,0.7107556191071988,0.8413573363071531,0.7760564777071759
11373,AT2G16390,Os06g0255700,4718,0.774922918807811,0.8759343635494663,0.8254286411786387
11374,AT3G42670,Os06g0255700,4718,0.9269180928549087,0.8569698900748766,0.8919439914648926
11375,AT5G20420,Os06g0255700,4718,0.8342642656061486,0.889768997928947,0.8620166317675478
11376,AT2G21450,Os06g0255700,4718,0.6501886334765373,0.7669013860124263,0.7085450097444819
11377,AT1G05490,Os06g0255700,4718,0.8287531465510821,0.8716202007328341,0.8501866736419581
11378,AT3G63280,Os07g0176600,4719,0.6497907264250711,0.6488768519993627,0.6493337892122168
11379,AT3G63280,Os12g0604700,4719,0.592326139088729,0.8078572566512665,0.7000916978699978
11380,AT3G63280,Os05g0440800,4719,0.5374383722835396,0.6818034092719453,0.6096208907777425
11381,AT3G63280,Os03g0636800,4719,0.4133041392972579,0.6843460251712602,0.5488250822342591
11382,AT5G28290,Os07g0176600,4719,0.8876536038250145,0.7495364027401625,0.8185950032825885
11383,AT5G28290,Os12g0604700,4719,0.9875508289020958,0.815140990919229,0.9013459099106624
11384,AT5G28290,Os05g0440800,4719,0.9451896867599089,0.7648876851999363,0.8550386859799226
11385,AT5G28290,Os03g0636800,4719,0.8800214486795657,0.8045945515373586,0.8423080001084622
11386,AT3G44200,Os07g0176600,4719,0.6392302307222545,0.6920885773458659,0.6656594040340602
11387,AT3G44200,Os12g0604700,4719,0.7033975304228667,0.8312378524772981,0.7673176914500823
11388,AT3G44200,Os05g0440800,4719,0.6588915203241134,0.8225139397801497,0.7407027300521316
11389,AT3G44200,Os03g0636800,4719,0.5929368306596958,0.7526334236100048,0.6727851271348504
11390,AT3G20860,Os07g0176600,4719,0.7938022253005049,0.6845117094153258,0.7391569673579154
11391,AT3G20860,Os12g0604700,4719,0.8446311273962197,0.6777760076469651,0.7612035675215925
11392,AT3G20860,Os05g0440800,4719,0.8549644756244694,0.7694949816791461,0.8122297286518078
11393,AT3G20860,Os03g0636800,4719,0.6415389427588364,0.6734427274175562,0.6574908350881963
11394,AT3G04810,Os07g0176600,4719,0.7032128334599401,0.735172853273857,0.7191928433668986
11395,AT3G04810,Os12g0604700,4719,0.8323338844452388,0.8666942807073443,0.8495140825762916
11396,AT3G04810,Os05g0440800,4719,0.7416238437821171,0.7475800541660028,0.74460194897406
