,arabidopsis,brome,Group Number,Species 1 Score,Species 2 Score,Total Score
10961,AT2G16530,LOC100834872,4488,0.761852635070697,0.7715029068833714,0.7666777709770343
10962,AT3G43840,LOC100834872,4488,0.6054484388605548,0.6640991873574664,0.6347738131090106
10963,AT1G47580,LOC100839646,4489,0.7451341377451591,0.8180901294446407,0.7816121335948999
10964,AT4G38500,LOC100844441,4490,0.9661566529833727,0.9048662191244018,0.9355114360538872
10965,AT3G49420,LOC100844310,4491,0.6045528050752581,0.8521054829280827,0.7283291440016704
10966,AT3G49420,LOC100838020,4491,0.7090599991707095,0.8646452317476633,0.7868526154591864
10967,AT1G05785,LOC100844310,4491,0.8538375419828337,0.8719622265763016,0.8628998842795677
10968,AT1G05785,LOC100838020,4491,0.8408010946635153,0.9205794494587737,0.8806902720611445
10969,AT5G01430,LOC100844310,4491,0.8188497740183274,0.9286095140204927,0.87372964401941
10970,AT5G01430,LOC100838020,4491,0.9247667620350789,0.945613978736389,0.9351903703857339
10971,AT3G03180,LOC100844310,4491,0.8848530082514409,0.8747374168888318,0.8797952125701363
10972,AT3G03180,LOC100838020,4491,0.8466558858896214,0.814878103619953,0.8307669947547872
10973,AT3G14920,LOC100846493,4492,0.6342496993821786,0.8036038929752994,0.718926796178739
10974,AT3G62760,LOC100843141,4494,0.48772649997926776,0.70940802364051,0.598567261809889
10975,AT3G62760,LOC100842836,4494,0.3308247294439607,0.7592136960781164,0.5450192127610385
10976,AT3G62760,LOC100830816,4494,0.3975618858066924,0.4634632062441782,0.4305125460254353
10977,AT3G54670,LOC100844902,4496,0.9743749222540117,0.9916037644942665,0.982989343374139
10978,AT5G39450,LOC100828002,4498,0.610238052457234,0.7659139819484149,0.6880760172028244
10979,AT3G55120,LOC100839250,4500,0.8074055645395365,0.7087078020107281,0.7580566832751323
10980,AT2G26810,LOC100844243,4503,0.9451921880830949,0.8993029903960428,0.9222475892395688
10981,AT2G47890,LOC100828160,4504,0.7933407969482108,0.7580830629878265,0.7757119299680186
10982,AT2G33290,LOC100824574,4506,0.8554795372558776,0.8238525037741303,0.8396660205150039
10983,AT4G13460,LOC100824574,4506,0.5294605465024671,0.8912408055760769,0.7103506760392719
10984,AT1G24120,LOC100840223,4507,0.8277480615333582,0.7813252818552661,0.8045366716943121
10985,AT1G24120,LOC100826209,4507,0.8914956254923913,0.9462885041595734,0.9188920648259824
10986,AT3G09690,LOC100834956,4508,0.9067628643695319,0.8801143481193588,0.8934386062444454
10987,AT5G02970,LOC100834956,4508,0.6315627980262885,0.8281116500176661,0.7298372240219773
10988,AT5G27430,LOC100835585,4509,0.9564041962101422,0.9325924260431054,0.9444983111266239
10989,AT5G27430,LOC100840522,4509,0.9398930215200896,0.920791443163203,0.9303422323416464
10990,AT3G05230,LOC100835585,4509,0.9035037525397023,0.9238878360582019,0.9136957942989521
10991,AT3G05230,LOC100840522,4509,0.8050752581166811,0.9026756175119648,0.853875437814323
10992,AT2G34840,LOC100834675,4510,0.8641207447029067,0.9641923361063823,0.9141565404046446
10993,AT1G30630,LOC100834675,4510,0.9500767093751296,0.9823724022741143,0.9662245558246219
10994,AT3G05410,LOC100832328,4511,0.5607994360824314,0.5563871133523913,0.5585932747174114
10995,AT4G33470,LOC100845854,4512,0.9392876394244724,0.9642858417470564,0.9517867405857644
10996,AT1G52820,LOC100843183,4513,0.27306878965045406,0.6475572543603251,0.4603130220053896
10997,AT1G52800,LOC100843183,4513,0.652126439164628,0.7193845758519898,0.6857555075083088
10998,AT4G03070,LOC100843183,4513,0.4359995024256748,0.5996402531076349,0.5178198777666548
10999,AT1G78650,LOC100831421,4514,0.9742090641456235,0.8922943500465743,0.9332517070960988
11000,AT2G20890,LOC100839581,4515,0.960990172907078,0.9844152506986156,0.9727027118028468
11001,AT5G57490,LOC100842281,4516,0.9626902185180578,0.9466161307936916,0.9546531746558746
11002,AT5G19150,LOC100837614,4519,0.7903055935647053,0.8609514020492725,0.8256284978069889
11003,AT3G60245,LOC100838292,4520,0.9827341709167806,0.9798605980792086,0.9812973844979946
11004,AT3G60245,LOC100831339,4520,0.9787950408425591,0.9770018950952366,0.9778984679688978
11005,AT5G10930,LOC100840059,4521,0.6356346145872207,0.6585102624225099,0.6470724385048653
11006,AT5G25110,LOC100840059,4521,0.6607538251026247,0.5722737930812963,0.6165138090919605
11007,AT5G11640,LOC100839800,4522,0.8970933366504955,0.9681880962322936,0.9326407164413946
11008,AT1G18210,LOC100843657,4523,0.8433221379110172,0.810701042480826,0.8270115901959216
11009,AT1G18210,LOC100841032,4523,0.8474520048098851,0.8336877268493239,0.8405698658296046
11010,AT1G18210,LOC100829687,4523,0.7295766471783389,0.7176822021649054,0.7236294246716222
11011,AT1G24620,LOC100843657,4523,0.4995508009564484,0.3643436582119009,0.43194722958417464
11012,AT1G24620,LOC100841032,4523,0.41352572873906374,0.5028619150097967,0.45819382187443025
11013,AT1G24620,LOC100829687,4523,0.3843761661898246,0.5326759387145472,0.4585260524521859
11014,AT1G66400,LOC100843657,4523,0.8910726873160012,0.9397174131057792,0.9153950502108902
11015,AT1G66400,LOC100841032,4523,0.8075465439316664,0.8715703594256897,0.839558451678678
11016,AT1G66400,LOC100829687,4523,0.7621926441928929,0.6912729258343238,0.7267327850136083
11017,AT5G37770,LOC100843657,4523,0.8408093875689348,0.8819580509427296,0.8613837192558322
11018,AT5G37770,LOC100841032,4523,0.7012480822656217,0.803835158834677,0.7525416205501494
11019,AT5G37770,LOC100829687,4523,0.6261309449765725,0.7077955866765169,0.6669632658265447
11020,AT1G73630,LOC100843657,4523,0.5830188940028472,0.4230594902871908,0.503039192145019
11021,AT1G73630,LOC100841032,4523,0.6422210243581061,0.5776699964667715,0.6099455104124388
11022,AT1G73630,LOC100829687,4523,0.627524153087034,0.5508817010888767,0.5892029270879553
11023,AT1G54790,LOC100822319,4524,0.31749980748612416,0.8944078630392188,0.6059538352626714
11024,AT3G66658,LOC100845463,4525,0.9513123522826222,0.8928853627983169,0.9220988575404696
11025,AT2G02400,LOC100840160,4526,0.7233984326408758,0.6454630135226287,0.6844307230817522
11026,AT5G58490,LOC100840160,4526,0.6530331301571506,0.700607072880866,0.6768201015190083
11027,AT3G27670,LOC100837770,4527,0.967524982377576,0.9767642051842096,0.9721445937808928
11028,AT5G58950,LOC104582513,4529,0.6188248953020691,0.7996723733658819,0.7092486343339754
11029,AT5G58950,LOC100832332,4529,0.7627980262885102,0.7983040503645649,0.7805510383265375
11030,AT5G58950,LOC100827155,4529,0.7599618526350707,0.7055214723926381,0.7327416625138543
11031,AT1G21360,LOC100822095,4530,0.6713604511340548,0.5292840394436772,0.600322245288866
11032,AT3G21260,LOC100822095,4530,0.5872206327486835,0.6239038961873253,0.6055622644680044
11033,AT1G50575,LOC100823209,4531,0.6117261682630509,0.5866229831154509,0.5991745756892509
11034,AT2G19800,LOC100842424,4532,0.9174607123605756,0.8378954806796647,0.8776780965201201
11035,AT1G14520,LOC100842424,4532,0.7918397810672969,0.7865159155879613,0.789177848327629
11036,AT4G26260,LOC100842424,4532,0.9514533316747523,0.8311694986027688,0.8913114151387606
11037,AT5G07920,LOC100846461,4533,0.8573620267860845,0.927279735329072,0.8923208810575782
11038,AT5G07920,LOC100830160,4533,0.7581539992536386,0.8161693380014775,0.787161668627558
11039,AT5G63770,LOC100846461,4533,0.8738980801923953,0.9234188802877975,0.8986584802400964
11040,AT5G63770,LOC100830160,4533,0.7632624289919973,0.7858670863713745,0.7745647576816859
11041,AT5G63640,LOC100829817,4534,0.8865613467678402,0.9208107153181511,0.9036860310429956
11042,AT1G55620,LOC100833604,4535,0.8959157440809388,0.9798734461825074,0.937894595131723
11043,AT1G55620,LOC100833796,4535,0.816137993946179,0.9228728358976006,0.8695054149218898
11044,AT3G27320,LOC100822213,4538,0.669519426130945,0.8754247904153148,0.7724721082731298
11045,AT5G14310,LOC100822213,4538,0.7919973462702657,0.9059069154916005,0.8489521308809331
11046,AT5G52580,LOC100828896,4540,0.870622382551727,0.9377188192593069,0.9041706009055169
11047,AT1G11840,LOC100839008,4541,0.6632997470663847,0.21310506536472554,0.4382024062155551
11048,AT1G11840,LOC100839089,4541,0.5349753286063772,0.42833006777374494,0.48165269819006107
11049,AT1G11840,LOC100838011,4541,0.8402786416220923,0.8927119134037838,0.866495277512938
11050,AT1G67280,LOC100839008,4541,0.9282414894058134,0.8515979828477821,0.8899197361267978
11051,AT1G67280,LOC100839089,4541,0.956080772898785,0.9071531815115794,0.9316169772051822
11052,AT1G67280,LOC100838011,4541,0.40584649832068664,0.6800115632929689,0.5429290308068278
11053,AT2G46225,LOC100836151,4542,0.8653646805158187,0.836533581729997,0.8509491311229078
11054,AT1G79390,LOC100844097,4543,0.9810258324003815,0.9796357562714805,0.980330794335931
11055,AT5G48960,LOC100826024,4544,0.7325372144130695,0.8819580509427296,0.8072476326778996
11056,AT2G46270,LOC100835529,4545,0.8695691835634615,0.8270067131339737,0.8482879483487176
11057,AT2G46270,LOC100841034,4545,0.79519011485674,0.776565059583079,0.7858775872199095
11058,AT4G27600,LOC100834029,4546,0.9814073060496744,0.9865480358462082,0.9839776709479413
11059,AT2G26080,LOC100845191,4547,0.9599452668242319,0.9313461600231265,0.9456457134236792
11060,AT4G33010,LOC100845191,4547,0.957299829995439,0.9672951530530305,0.9622974915242347
11061,AT1G02150,LOC100829762,4548,0.988472861467015,0.9834323707962612,0.9859526161316381
11062,AT5G28650,LOC100844646,4549,0.6436400326187612,0.6549706099637042,0.6493053212912328
11063,AT5G28650,LOC100840865,4549,0.40184655360672283,0.6643176051135451,0.533082079360134
11064,AT3G04670,LOC100844646,4549,0.7856615665298337,0.8736902964699835,0.8296759314999086
11065,AT3G04670,LOC100840865,4549,0.752871418501472,0.868184884206469,0.8105281513539705
11066,AT2G30590,LOC100844646,4549,0.8155326118505619,0.7911862011370572,0.8033594064938095
11067,AT2G30590,LOC100840865,4549,0.7042749927437078,0.8688015931648091,0.7865382929542584
11068,AT5G19220,LOC100824186,4550,0.13193183231745242,0.6246555102303023,0.37829367127387736
11069,AT5G19220,LOC100839765,4550,0.9883899324128208,0.9755757556290752,0.9819828440209479
11070,AT5G19220,LOC100830583,4550,0.3449848654476096,0.667516782834934,0.5062508241412718
11071,AT1G27680,LOC100824186,4550,0.7729319567110337,0.7711945524042013,0.7720632545576175
11072,AT1G27680,LOC100839765,4550,0.6328896628933947,0.6427584877782417,0.6378240753358182
11073,AT1G27680,LOC100830583,4550,0.8347141020856657,0.8976648572254521,0.8661894796555589
11074,AT4G39210,LOC100824186,4550,0.4222996226728034,0.6554074454758616,0.5388535340743326
11075,AT4G39210,LOC100839765,4550,0.768528423933325,0.6056724376063984,0.6871004307698617
11076,AT4G39210,LOC100830583,4550,0.3181987809429033,0.8534609578261009,0.5858298693845021
11077,AT2G21590,LOC100824186,4550,0.543649707675084,0.7899142389104808,0.6667819732927824
11078,AT2G21590,LOC100839765,4550,0.7718787577227683,0.7329778691420679,0.7524283134324181
11079,AT2G21590,LOC100830583,4550,0.5771779242857735,0.8944335592458164,0.7358057417657949
11080,AT4G03415,LOC100830046,4551,0.725347265414438,0.9204445443741368,0.8228959048942874
11081,AT4G03415,LOC100820948,4551,0.6618484886179873,0.7409287037334447,0.701388596175716
11082,AT4G03415,LOC100837804,4551,0.6791391964174648,0.7071339093566312,0.693136552887048
11083,AT4G03415,LOC100834384,4551,0.49785628394908155,0.6466578871294125,0.572257085539247
11084,AT4G03415,LOC100837289,4551,0.7683293942032591,0.7530209102881187,0.7606751522456889
11085,AT1G16220,LOC100830046,4551,0.7240743044325579,0.7936209167121704,0.7588476105723642
11086,AT1G16220,LOC100820948,4551,0.6374652734585562,0.7095793316844934,0.6735223025715248
11087,AT1G16220,LOC100837804,4551,0.5137558568644525,0.4274949410593261,0.47062539896188926
11088,AT1G16220,LOC100834384,4551,0.5775282995397437,0.6723348215719654,0.6249315605558545
11089,AT1G16220,LOC100837289,4551,0.71096114773811,0.7912440176019016,0.7511025826700057
11090,AT3G02750,LOC100830046,4551,0.7206949454741469,0.7835158834677031,0.7521054144709249
11091,AT3G02750,LOC100820948,4551,0.5128830285690592,0.539870162778331,0.5263765956736951
11092,AT3G02750,LOC100837804,4551,0.7437823941617946,0.726046317412392,0.7349143557870933
11093,AT3G02750,LOC100834384,4551,0.6249533524070158,0.6869366909709954,0.6559450216890056
11094,AT3G02750,LOC100837289,4551,0.7562051664800764,0.776391610188546,0.7662983883343112
11095,AT1G03590,LOC100830046,4551,0.8039225442633827,0.9012237818392059,0.8525731630512943
11096,AT1G03590,LOC100820948,4551,0.603507898992412,0.6446393073444755,0.6240736031684437
11097,AT1G03590,LOC100837804,4551,0.7450595015963842,0.6586130472488998,0.7018362744226421
11098,AT1G03590,LOC100834384,4551,0.6697516274826886,0.7160890373558604,0.6929203324192745
11099,AT1G03590,LOC100837289,4551,0.8495003524484804,0.8132399704493624,0.8313701614489214
11100,AT1G79630,LOC100830046,4551,0.7445868059874777,0.8433687726849324,0.793977789336205
11101,AT1G79630,LOC100820948,4551,0.6217771696313803,0.6654032698422895,0.6435902197368348
11102,AT1G79630,LOC100837804,4551,0.6444168014263797,0.6090643368772685,0.6267405691518241
11103,AT1G79630,LOC100834384,4551,0.5529377617448273,0.6539299135965053,0.6034338376706663
11104,AT1G79630,LOC100837289,4551,0.7777584276651325,0.8182186104776282,0.7979885190713804
11105,AT5G36250,LOC100830046,4551,0.564158062777294,0.7516975556483474,0.6579278092128207
11106,AT5G36250,LOC100820948,4551,0.5378695525977526,0.6782442353058741,0.6080568939518134
11107,AT5G36250,LOC100837804,4551,0.6907575569100635,0.8070279125044165,0.74889273470724
11108,AT5G36250,LOC100834384,4551,0.2946718082680267,0.5442713519416695,0.4194715801048481
11109,AT5G36250,LOC100837289,4551,0.6111207861674337,0.6819195066328334,0.6465201464001336
11110,AT5G01700,LOC100830046,4551,0.7431364689730158,0.8807760254392446,0.8119562472061301
11111,AT5G01700,LOC100820948,4551,0.5462628943161348,0.4775711374497229,0.5119170158829289
11112,AT5G01700,LOC100837804,4551,0.6453723284174834,0.5385924902836219,0.5919824093505526
11113,AT5G01700,LOC100834384,4551,0.6243083486521726,0.700729129862204,0.6625187392571883
11114,AT5G01700,LOC100837289,4551,0.7367232887820025,0.7557896765489994,0.7462564826655009
11115,AT3G57430,LOC100821270,4552,0.9341460380644359,0.9807342691035236,0.9574401535839797
11116,AT3G02875,LOC100840760,4553,0.5870796533565534,0.5434490733305496,0.5652643633435515
11117,AT3G02875,LOC100840150,4553,0.806393830078368,0.8776346641827001,0.8420142471305341
11118,AT1G01320,LOC100826321,4554,0.9904797445785132,0.995599524620178,0.9930396345993455
11119,AT2G12190,LOC100835232,4555,0.44129866898868014,0.5262261908585745,0.4837624299236273
11120,AT2G12190,LOC100824717,4555,0.665970062611436,0.5665756592683006,0.6162728609398682
11121,AT2G12190,LOC100824412,4555,0.6891238545424389,0.5785115472328397,0.6338177008876393
11122,AT1G64950,LOC100835232,4555,0.3345192188083095,0.5152667587447403,0.42489298877652487
11123,AT1G64950,LOC100824717,4555,0.6004063523655513,0.7594770821957408,0.6799417172806461
11124,AT1G64950,LOC100824412,4555,0.7375295434755567,0.8278289917450936,0.7826792676103251
11125,AT1G64930,LOC100835232,4555,0.25846221890506005,0.5242732791571645,0.39136774903111227
11126,AT1G64930,LOC100824717,4555,0.7203217647302732,0.6047088298589921,0.6625152972946327
11127,AT1G64930,LOC100824412,4555,0.4466282428715567,0.6137217743230655,0.5301750085973111
11128,AT1G64900,LOC100835232,4555,0.3088360907243853,0.5065621687598368,0.4076991297421111
11129,AT1G64900,LOC100824717,4555,0.4460339179831654,0.5662608807374812,0.5061473993603233
11130,AT1G64900,LOC100824412,4555,0.5952149935729982,0.6977290977419459,0.6464720456574721
11131,AT1G64940,LOC100835232,4555,0.41787121117883647,0.5358943885908842,0.4768827998848604
11132,AT1G64940,LOC100824717,4555,0.6643363602438114,0.4757010246362381,0.5700186924400248
11133,AT1G64940,LOC100824412,4555,0.7019778579425301,0.5894774033983233,0.6457276306704267
11134,AT1G03140,LOC100827350,4557,0.9058008873408799,0.8773584299617768,0.8915796586513284
11135,AT2G20060,LOC100828027,4558,0.9731724509681967,0.9924067709504384,0.9827896109593175
11136,AT5G56000,LOC100824256,4559,0.7262926566322511,0.5735136350496258,0.6499031458409384
11137,AT5G56000,LOC100838713,4559,0.9246009039266907,0.8167539267015707,0.8706774153141307
11138,AT5G56000,LOC100823353,4559,0.9246506613592071,0.8710564352937397,0.8978535483264733
11139,AT5G56000,LOC100840035,4559,0.979433594559854,0.9322455272540391,0.9558395609069466
11140,AT5G56000,LOC100840543,4559,0.932064518804163,0.9095172325185494,0.9207908756613562
11141,AT4G24190,LOC100824256,4559,0.8281792926151678,0.5694857546654675,0.6988325236403177
11142,AT4G24190,LOC100838713,4559,0.886080358253514,0.8336299103844795,0.8598551343189968
11143,AT4G24190,LOC100823353,4559,0.9883235891694656,0.9813317059069154,0.9848276475381905
11144,AT4G24190,LOC100840035,4559,0.9719616867769623,0.923958500626345,0.9479600937016537
11145,AT4G24190,LOC100840543,4559,0.9614877472322428,0.9029261555262904,0.9322069513792666
11146,AT5G52640,LOC100824256,4559,0.967624497242609,0.9214723926380368,0.944548444940323
11147,AT5G52640,LOC100838713,4559,0.7453331674752249,0.7076863777984775,0.7265097726368512
11148,AT5G52640,LOC100823353,4559,0.6877721109590745,0.8491889634792663,0.7684805372191704
11149,AT5G52640,LOC100840035,4559,0.6833519923705271,0.808473324125526,0.7459126582480265
11150,AT5G52640,LOC100840543,4559,0.8074553219720529,0.8673047891305046,0.8373800555512787
11151,AT5G56010,LOC100824256,4559,0.8682257328855164,0.7283075835929721,0.7982666582392443
11152,AT5G56010,LOC100838713,4559,0.8037732719658331,0.7628368612083641,0.7833050665870986
11153,AT5G56010,LOC100823353,4559,0.8089895094746445,0.8937397616676838,0.8513646355711642
11154,AT5G56010,LOC100840035,4559,0.8457519591989053,0.9560851829248707,0.900918571061888
11155,AT5G56010,LOC100840543,4559,0.9153957789111414,0.9605049304596409,0.9379503546853911
11156,AT5G56030,LOC100824256,4559,0.83832980884853,0.7322519513056885,0.7852908800771092
11157,AT5G56030,LOC100838713,4559,0.8116183604925985,0.7813830983201104,0.7965007294063544
11158,AT5G56030,LOC100823353,4559,0.8247709084877887,0.888504159573443,0.8566375340306158
