,arabidopsis,grape,Group Number,Species 1 Score,Species 2 Score,Total Score
15285,AT1G51405,LOC100267248,4615,0.9318125057107179,0.8686070808440508,0.9002097932773844
15286,AT4G36420,LOC100250558,4616,0.9721256053360947,0.9583448600606257,0.9652352326983602
15287,AT5G60910,LOC100257072,4617,0.5882739926293667,0.6308896671473557,0.6095818298883613
15288,AT5G60910,VFUL-L,4617,0.560850363963086,0.7243885929544719,0.6426194784587789
15289,AT3G03490,LOC100242021,4618,0.8976030213504705,0.9439418464345626,0.9207724338925165
15290,AT5G17550,LOC100242021,4618,0.7697316724027655,0.9089084434503664,0.8393200579265659
15291,AT3G20970,LOC100260156,4619,0.9135442999421315,0.8783719356072869,0.8959581177747091
15292,AT1G51390,LOC100260156,4619,0.7384278012974751,0.8668589422878837,0.8026433717926794
15293,AT3G22380,LOC100256257,4620,0.9919836749611671,0.9951793754966302,0.9935815252288986
15294,AT3G22380,LOC100252941,4620,0.9914110803155362,0.9801524470996792,0.9857817637076076
15295,AT3G63180,LOC100256257,4620,0.9619285474979441,0.9900644515730305,0.9759964995354873
15296,AT3G63180,LOC100252941,4620,0.9513294551213718,0.9584331498866947,0.9548813025040332
15297,AT3G24080,LOC100240980,4621,0.9526025644930405,0.9347185026045498,0.9436605335487951
15298,AT3G09720,LOC100267132,4622,0.9757439161818902,0.9643367962565114,0.9700403562192008
15299,AT5G64400,LOC100259159,4623,0.8458806688392775,0.8673121633950381,0.8565964161171578
15300,AT5G64400,LOC100253947,4623,0.9709195017208296,0.9744960122428559,0.9727077569818428
15301,AT5G09570,LOC100259159,4623,0.787945055279749,0.8310073869154477,0.8094762210975983
15302,AT5G09570,LOC100253947,4623,0.7667346876618037,0.9211159834015127,0.8439253355316583
15303,AT4G25280,LOC100248550,4624,0.7699753296987786,0.7893757909296919,0.7796755603142352
15304,AT2G37620,LOC100244452,4625,0.7761154935583102,0.7324406250919685,0.7542780593251394
15305,AT5G59370,LOC100244452,4625,0.24229890658788414,0.512322316725036,0.37731061165646007
15306,AT3G12110,LOC100244452,4625,0.6678646483720647,0.6841107743017747,0.6759877113369197
15307,AT5G09810,LOC100244452,4625,0.8317729114001157,0.7721592748462286,0.8019660931231721
15308,AT2G42170,LOC100244452,4625,0.5720585995796912,0.4610376997557315,0.5165481496677113
15309,AT3G53750,LOC100244452,4625,0.6763378308409222,0.6653168133258778,0.6708273220834
15310,AT1G49240,LOC100244452,4625,0.7632138397344135,0.7011977986403367,0.732205819187375
15311,AT3G18780,LOC100244452,4625,0.6575701276155088,0.752812030960299,0.7051910792879039
15312,AT5G45610,LOC104882239,4626,0.7858313282368349,0.8619971158656817,0.8239142220512583
15313,AT1G59660,LOC100249633,4627,0.9631468339780099,0.9816474881544484,0.9723971610662292
15314,AT1G10390,LOC100249633,4627,0.977888100386806,0.9806821860560935,0.9792851432214498
15315,AT2G42840,LOC100259123,4629,0.8446258337648097,0.9370787839547956,0.8908523088598026
15316,AT1G19630,LOC100267651,4630,0.5955837115097615,0.7327349245121987,0.6641593180109802
15317,AT1G19630,LOC100259055,4630,0.5057899064965126,0.7039524412136907,0.6048711738551016
15318,AT4G22970,LOC100259948,4631,0.946907075198733,0.9385149651255187,0.9427110201621258
15319,AT5G01350,LOC100266117,4632,0.9345780160204672,0.9325053709644192,0.9335416934924432
15320,AT5G42210,LOC100260232,4633,0.6254560960009746,0.6687130286353337,0.6470845623181541
15321,AT5G42210,LOC100257341,4633,0.5086406968598666,0.4136908090291062,0.46116575294448636
15322,AT5G42210,LOC100252243,4633,0.7735936405445741,0.7099149474675535,0.7417542940060637
15323,AT3G14120,LOC100242984,4634,0.8674199738068407,0.9732246387474616,0.9203223062771511
15324,AT1G36390,LOC100260744,4635,0.9094204002071087,0.8945113158127078,0.9019658580099083
15325,AT2G32295,LOC100256838,4636,0.860481832302866,0.8508549398157685,0.8556683860593173
15326,AT5G35730,LOC100256838,4636,0.926890628331252,0.9502457400158922,0.9385681841735721
15327,AT4G00752,LOC100251323,4637,0.7987756220875339,0.8589305159068836,0.8288530689972088
15328,AT4G23040,LOC100251323,4637,0.9178570340815643,0.9725595220577415,0.9452082780696529
15329,AT4G11740,LOC100251323,4637,0.9309718880394724,0.962741693398864,0.9468567907191682
15330,AT5G55490,LOC100247755,4638,0.7859957969116437,0.7174607846022543,0.7517282907569489
15331,AT3G51160,LOC100264358,4639,0.9049919288520695,0.9204979546190294,0.9127449417355494
15332,AT5G39790,LOC100255271,4640,0.9050772089056742,0.9200800494423026,0.9125786291739884
15333,AT3G27620,LOC100247765,4641,0.4230865287972467,0.1214410207611891,0.27226377477921787
15334,AT3G27620,LOC100252878,4641,0.6902933024700759,0.31298743341475616,0.5016403679424161
15335,AT3G27620,AOX2,4641,0.7587305454877715,0.5813178728037905,0.6700242091457811
15336,AT3G22370,LOC100247765,4641,0.8551822861145799,0.7310855397614866,0.7931339129380333
15337,AT3G22370,LOC100252878,4641,0.8130173910395029,0.69099738073516,0.7520073858873315
15338,AT3G22370,AOX2,4641,0.818926080467822,0.8878719208923158,0.8533990006800689
15339,AT1G32350,LOC100247765,4641,0.9358206682301343,0.9461333961172097,0.940977032173672
15340,AT1G32350,LOC100252878,4641,0.7976426156610728,0.8576179404926573,0.827630278076865
15341,AT1G32350,AOX2,4641,0.6256083818109828,0.8685894228788369,0.7470989023449098
15342,AT5G21970,LOC100855202,4642,0.7523771814942284,0.8180052385296801,0.7851912100119542
15343,AT4G28260,LOC100255678,4643,0.9061675753053331,0.92960357868095,0.9178855769931415
15344,AT5G63290,LOC100241088,4644,0.9210123960649347,0.9240942935342417,0.9225533447995882
15345,AT2G46610,LOC100255266,4645,0.8099351262449365,0.8536861002383825,0.8318106132416595
15346,AT3G61860,LOC100255266,4645,0.8496939055218835,0.8811795520762824,0.865436728799083
15347,AT3G63530,LOC100265517,4646,0.7305089391770475,0.779652138085288,0.7550805386311678
15348,AT3G63530,LOC100253394,4646,0.5439100904577712,0.6342741104800024,0.5890921004688867
15349,AT5G24970,LOC100246692,4647,0.810294520756556,0.7175255304747049,0.7639100256156304
15350,AT3G45970,LOC100258952,4648,0.8623505483981224,0.8147188950037768,0.8385347217009496
15351,AT3G45960,LOC100258952,4648,0.7239328994879813,0.8928913610040188,0.8084121302460001
15352,AT4G38400,LOC100258952,4648,0.8490314622483477,0.7056580698536024,0.777344766050975
15353,AT3G50430,LOC104878533,4649,0.9021350470563153,0.7860560934694959,0.8440955702629056
15354,AT2G18410,LOC100258368,4650,0.6566564127554595,0.8071043880043556,0.7318804003799075
15355,AT3G57080,LOC100853213,4651,0.677519568726586,0.9049236293004503,0.7912215990135182
15356,AT3G57080,LOC100258335,4651,0.7478086071939817,0.8289649489390506,0.7883867780665161
15357,AT2G41340,LOC100853213,4651,0.8376450522340328,0.7908767179728656,0.8142608851034492
15358,AT2G41340,LOC100258335,4651,0.5058020893613133,0.6886665293269373,0.5972343093441252
15359,AT4G12540,LOC104880232,4652,0.8325404318825571,0.9684805320933518,0.9005104819879545
15360,AT2G41070,LOC100266389,4653,0.8619864161057472,0.8166396892198122,0.8393130526627797
15361,AT2G41070,LOC100254738,4653,0.8338805470106295,0.8510491774331205,0.842464862221875
15362,AT3G56850,LOC100266389,4653,0.9005086346054275,0.853144589305159,0.8768266119552932
15363,AT3G56850,LOC100254738,4653,0.7933298815216399,0.8629977338944642,0.828163807708052
15364,AT4G01560,LOC100263155,4654,0.9360277769317454,0.9869507637069954,0.9614892703193705
15365,AT4G01560,LOC100266185,4654,0.9314043797398958,0.8227140292533623,0.877059204496629
15366,AT5G24490,LOC100853929,4655,0.9369719489537964,0.9153418287765973,0.9261568888651969
15367,AT1G29390,LOC100265908,4657,0.7292114640757774,0.8709261602754643,0.8000688121756209
15368,AT1G29395,LOC100265908,4657,0.5823531203362471,0.7295800347273317,0.6559665775317893
15369,AT2G42700,LOC100262654,4658,0.9306429506898547,0.9471438241266664,0.9388933874082606
15370,AT4G30320,LOC100265073,4659,0.4226388085158225,0.5655610818446688,0.49409994518024564
15371,AT5G57625,LOC100265073,4659,0.5550817774799744,0.6264516318902852,0.5907667046851298
15372,AT4G25790,LOC100265073,4659,0.5010324977918558,0.6472291709585333,0.5741308343751945
15373,AT3G55470,LOC100258133,4660,0.7837358754911218,0.8520380234850938,0.8178869494881078
15374,AT3G55470,LOC100259835,4660,0.8576005847775103,0.7649365130750693,0.8112685489262899
15375,AT1G63220,LOC100258133,4660,0.8476167270733713,0.7517643250242797,0.7996905260488255
15376,AT1G63220,LOC100259835,4660,0.7918252977187585,0.7522031581597783,0.7720142279392684
15377,AT1G02050,LOC100258906,4661,0.659592483172418,0.6103593395921011,0.6349759113822595
15378,AT4G00040,LOC100258906,4661,0.7459994517710841,0.690744283233762,0.7183718675024231
15379,AT3G02260,LOC100256705,4663,0.9906070112386928,0.9976632626033727,0.9941351369210327
15380,AT1G17680,LOC100257006,4664,0.9699692382663784,0.9655022219606229,0.9677357301135006
15381,AT1G75250,LOC100853961,4665,0.7612280327719063,0.9402160157744489,0.8507220242731777
15382,AT1G75250,LOC100248845,4665,0.6629001309657966,0.7571081484969474,0.710004139731372
15383,AT1G78630,LOC100248623,4666,0.9990741022751499,0.9993701992407075,0.9992221507579286
15384,AT3G01910,LOC100263528,4667,0.6813145311119909,0.8302951823184908,0.7558048567152409
15385,AT5G67220,LOC100249291,4671,0.9425821581944994,0.8710850819623885,0.9068336200784439
15386,AT3G27310,LOC100249155,4672,0.9819693600950263,0.9537184731746079,0.9678439166348172
15387,AT3G50210,LOC100254388,4673,0.8638625772850486,0.9190500014714972,0.8914562893782729
15388,AT2G22610,LOC100250527,4674,0.9541985197819267,0.8801965920127137,0.9171975558973202
15389,AT2G22610,LOC100249019,4674,0.9204458928517041,0.9235822125430413,0.9220140526973727
15390,AT2G32500,LOC100244522,4675,0.9284804921877379,0.8986668236263574,0.9135736579070477
15391,AT5G56090,LOC100251414,4676,0.9215971735753662,0.9512816739751022,0.9364394237752343
15392,AT3G03950,LOC100253534,4678,0.7543081655651327,0.8415845080785191,0.7979463368218259
15393,AT3G03950,LOC100245287,4678,0.8479700301525904,0.9053297625003679,0.8766498963264792
15394,AT5G61020,LOC100253534,4678,0.8371455547772059,0.808611201035934,0.8228783779065699
15395,AT5G61020,LOC100245287,4678,0.9233088660798586,0.7920303717001678,0.8576696188900133
15396,AT3G13460,LOC100253534,4678,0.8456126458136631,0.9144824744695254,0.8800475601415942
15397,AT3G13460,LOC100245287,4678,0.9650473608869126,0.9492863239059419,0.9571668423964272
15398,AT1G55500,LOC100253534,4678,0.7726372856577224,0.7615998116483711,0.7671185486530467
15399,AT1G55500,LOC100245287,4678,0.9399384765327566,0.8414726742988317,0.8907055754157942
15400,AT1G71310,LOC100261996,4679,0.921980933816587,0.9189322817034051,0.920456607759996
15401,AT1G13980,LOC100247152,4680,0.9484299332988152,0.9590099767503458,0.9537199550245805
15402,AT5G39500,LOC100247152,4680,0.96814789997868,0.9776155860972955,0.9728817430379877
15403,AT1G51965,LOC104880226,4681,0.838814607254896,0.8398455255043147,0.8393300663796053
15404,AT1G06590,LOC100266021,4682,0.8414400146194377,0.8257570852585421,0.83359854993899
15405,AT1G06590,LOC100852438,4682,0.9005269089026284,0.9659789870213956,0.933252947962012
15406,AT5G10810,LOC100268014,4683,0.9254408674199738,0.9369963801171312,0.9312186237685525
15407,AT1G61690,LOC100263747,4684,0.953351810678281,0.970050129001246,0.9617009698397635
15408,AT1G61690,LOC100854752,4684,0.9149514208266073,0.9670417349277821,0.9409965778771947
15409,AT5G07290,LOC100261030,4685,0.9651630981025189,0.9759557373671974,0.9705594177348582
15410,AT5G61960,LOC100261030,4685,0.9060152894953248,0.9372612495953383,0.9216382695453316
15411,AT3G57870,LOC100242395,4686,0.8151189352176164,0.8233732599546779,0.8192460975861471
15412,AT3G57870,LOC100262698,4686,0.8275880973410897,0.8609631439026065,0.8442756206218481
15413,AT3G02370,LOC100258924,4687,0.8660067614899644,0.7427175608464051,0.8043621611681847
15414,AT3G02370,LOC100257347,4687,0.8806992964395578,0.73901527413991,0.8098572852897339
15415,AT3G57360,LOC100258924,4687,0.7774921572807846,0.6357573795579623,0.7066247684193734
15416,AT3G57360,LOC100257347,4687,0.8566685956202601,0.8633920951175726,0.8600303453689164
15417,AT3G62140,LOC100265766,4688,0.9119970761124478,0.9241531534182877,0.9180751147653679
15418,AT1G62010,LOC100254077,4689,0.9231809459994518,0.9420406721798757,0.9326108090896638
15419,AT1G62010,LOC104879853,4689,0.8552797490329852,0.933782630448218,0.8945311897406016
15420,AT1G62010,LOC104879785,4689,0.81611183869887,0.7677388975543719,0.791925368126621
15421,AT1G62010,LOC100251002,4689,0.7019827612463071,0.8203302039494982,0.7611564825979027
15422,AT1G62010,LOC100266863,4689,0.7863308256936619,0.8659642720503841,0.8261475488720229
15423,AT1G62010,LOC100256384,4689,0.7837541497883227,0.9272903852379412,0.855522267513132
15424,AT1G62010,LOC100252802,4689,0.6383577498248714,0.8165160834633156,0.7274369166440935
15425,AT1G62010,LOC100257952,4689,0.6879541924283494,0.7311810235733835,0.7095676080008665
15426,AT1G62010,LOC100264327,4689,0.7839368927603326,0.9036365598359771,0.8437867262981549
15427,AT1G62010,LOC100240848,4689,0.8717997137026772,0.8843638718031726,0.8780817927529249
15428,AT1G62010,LOC104879767,4689,0.779313495568483,0.7977456664410371,0.78852958100476
15429,AT1G62010,LOC100246295,4689,0.7219139280601833,0.8641867035521941,0.7930503158061887
15430,AT1G62010,LOC100241175,4689,0.7894922791094326,0.9245180846993731,0.8570051819044029
15431,AT1G62010,LOC100257975,4689,0.7836079554107148,0.9167073780864652,0.85015766674859
15432,AT1G62010,LOC104882482,4689,0.8132001340115128,0.9278554401247829,0.8705277870681478
15433,AT1G62010,LOC100252260,4689,0.8697103523893643,0.7564731157479619,0.8130917340686632
15434,AT1G62010,LOC100249689,4689,0.7775713459019888,0.9182141911180435,0.8478927685100162
15435,AT1G62010,LOC100268158,4689,0.8244692839521213,0.8175284734689072,0.8209988787105142
15436,AT1G62010,LOC100240766,4689,0.6796393872019005,0.7850378174754995,0.7323386023387
15437,AT1G62010,LOC104881242,4689,0.8989735936405445,0.8507784219665087,0.8748760078035266
15438,AT1G62010,LOC100259193,4689,0.8948679682027229,0.9659024691721357,0.9303852186874293
15439,AT1G62010,LOC100251440,4689,0.8299150245180154,0.9463256717384267,0.888120348128221
15440,AT1G62010,LOC100245941,4689,0.7613254956903115,0.8842461520350805,0.8227858238626959
15441,AT1G61970,LOC100254077,4689,0.8305058934608474,0.752070396421319,0.7912881449410831
15442,AT1G61970,LOC104879853,4689,0.8102762464593549,0.8346684717031108,0.8224723590812328
15443,AT1G61970,LOC104879785,4689,0.8457588401912709,0.811159834015127,0.828459337103199
15444,AT1G61970,LOC100251002,4689,0.5959796546157828,0.6750875540775184,0.6355336043466506
15445,AT1G61970,LOC100266863,4689,0.5914415374775378,0.581771093910945,0.5866063156942414
15446,AT1G61970,LOC100256384,4689,0.649054305119849,0.6483769386974307,0.6487156219086399
15447,AT1G61970,LOC100252802,4689,0.5466695093351202,0.7732599546778892,0.6599647320065047
15448,AT1G61970,LOC100257952,4689,0.5601742149666494,0.8115424232614262,0.6858583191140378
15449,AT1G61970,LOC100264327,4689,0.6001340115128072,0.6555421485819674,0.6278380800473873
15450,AT1G61970,LOC100240848,4689,0.9190204976700271,0.869478207127932,0.8942493523989796
15451,AT1G61970,LOC104879767,4689,0.5826089604970609,0.819370787839548,0.7009898741683045
15452,AT1G61970,LOC100246295,4689,0.568647397435507,0.6918979369610642,0.6302726671982856
15453,AT1G61970,LOC100241175,4689,0.6139676544939543,0.6682656935165838,0.6411166740052691
15454,AT1G61970,LOC100257975,4689,0.6840800414217404,0.7517878689778981,0.7179339551998192
15455,AT1G61970,LOC104882482,4689,0.924648981207931,0.8236675593749081,0.8741582702914196
15456,AT1G61970,LOC100252260,4689,0.9362653427953583,0.8623561611583626,0.8993107519768604
15457,AT1G61970,LOC100249689,4689,0.5755246246154784,0.6055570270526567,0.5905408258340675
15458,AT1G61970,LOC100268158,4689,0.8830384064812841,0.8686423967744783,0.8758404016278811
15459,AT1G61970,LOC100240766,4689,0.47653275667773276,0.819370787839548,0.6479517722586403
15460,AT1G61970,LOC104881242,4689,0.821776870831176,0.742852938579711,0.7823149047054435
15461,AT1G61970,LOC100259193,4689,0.7637681600828434,0.7203508049089143,0.7420594824958788
15462,AT1G61970,LOC100251440,4689,0.7243078609935126,0.7187969039700992,0.721552382481806
15463,AT1G61970,LOC100245941,4689,0.6933755672646422,0.7741899408458166,0.7337827540552294
15464,AT5G64950,LOC100254077,4689,0.9015807267078854,0.9143176667941963,0.9079491967510409
15465,AT5G64950,LOC104879853,4689,0.8264368166174276,0.8568763059536773,0.8416565612855524
15466,AT5G64950,LOC104879785,4689,0.8123656077726678,0.7270137437829247,0.7696896757777962
15467,AT5G64950,LOC100251002,4689,0.7284683093229373,0.6224256158215369,0.675446962572237
15468,AT5G64950,LOC100266863,4689,0.8399780708433588,0.5465081373789693,0.6932431041111641
15469,AT5G64950,LOC100256384,4689,0.7941765906252856,0.7254362988904911,0.7598064447578883
15470,AT5G64950,LOC100252802,4689,0.6552736576005848,0.7212807910768416,0.6882772243387132
15471,AT5G64950,LOC100257952,4689,0.6896415192032407,0.8057211807292739,0.7476813499662573
15472,AT5G64950,LOC100264327,4689,0.8011512807236622,0.7617776992979324,0.7814644900107972
15473,AT5G64950,LOC100240848,4689,0.8539883653641154,0.836887489331646,0.8454379273478807
15474,AT5G64950,LOC104879767,4689,0.8160996558340694,0.8288354571941493,0.8224675565141093
15475,AT5G64950,LOC100246295,4689,0.7626412450887826,0.6764236734453634,0.719532459267073
15476,AT5G64950,LOC100241175,4689,0.8468126579965279,0.6878366049618883,0.7673246314792082
15477,AT5G64950,LOC100257975,4689,0.7858739682636372,0.7646134377115277,0.7752437029875825
15478,AT5G64950,LOC104882482,4689,0.7948892882161239,0.8705788869595927,0.8327340875878584
15479,AT5G64950,LOC100252260,4689,0.7720342338500898,0.75850378174755,0.7652690077988199
15480,AT5G64950,LOC100249689,4689,0.8295251728443943,0.6422594347489136,0.7358923037966539
15481,AT5G64950,LOC100268158,4689,0.8315597112661042,0.8763353836192943,0.8539475474426992
15482,AT5G64950,LOC100240766,4689,0.656053360947827,0.805350363459784,0.7307018622038055
