,arabidopsis,mustard,Group Number,Species 1 Score,Species 2 Score,Total Score
21472,AT5G13020,LOC103845777,8035,0.8898142584707018,0.9571328544384222,0.923473556454562
21473,AT5G13020,LOC103846610,8035,0.9348833564095196,0.9748825093862826,0.9548829328979012
21474,AT5G13020,LOC103855992,8035,0.9262206431724967,0.9540623946474417,0.9401415189099692
21475,AT5G13020,LOC103858133,8035,0.885367956320698,0.914872539612562,0.9001202479666299
21476,AT5G13020,LOC103859430,8035,0.8904046605188224,0.9514742874925444,0.9209394740056833
21477,AT5G13020,LOC103847017,8035,0.6456020272211918,0.683524804854646,0.6645634160379188
21478,AT5G13020,LOC103866796,8035,0.9045690848768254,0.9704935037991752,0.9375312943380003
21479,AT2G44440,LOC103850839,8035,0.8060241908095822,0.87935997510438,0.8426920829569811
21480,AT2G44440,LOC103845777,8035,0.825544031975757,0.8295064962008246,0.8275252640882909
21481,AT2G44440,LOC103846610,8035,0.7791426108310039,0.9620774011738976,0.8706100060024508
21482,AT2G44440,LOC103855992,8035,0.781875179602393,0.8164311091517337,0.7991531443770633
21483,AT2G44440,LOC103858133,8035,0.9119464980798871,0.8828038691942637,0.8973751836370754
21484,AT2G44440,LOC103859430,8035,0.7971054625251444,0.8152330074427531,0.8061692349839487
21485,AT2G44440,LOC103847017,8035,0.7790799132683718,0.8373382433028189,0.8082090782855953
21486,AT2G44440,LOC103866796,8035,0.8812090179994253,0.8403464640439823,0.8607777410217038
21487,AT5G06780,LOC103850839,8035,0.9034927767183052,0.9562822540909208,0.929887515404613
21488,AT5G06780,LOC103845777,8035,0.8979022440502626,0.9064339617748502,0.9021681029125564
21489,AT5G06780,LOC103846610,8035,0.8782413333681652,0.9080504482076018,0.8931458907878835
21490,AT5G06780,LOC103855992,8035,0.9070769873821155,0.909675578952828,0.9083762831674718
21491,AT5G06780,LOC103858133,8035,0.8812926147496016,0.8636394284380593,0.8724660215938305
21492,AT5G06780,LOC103859430,8035,0.9035293502965072,0.8998106895568061,0.9016700199266566
21493,AT5G06780,LOC103847017,8035,0.6802319809817393,0.6700448639817431,0.6751384224817412
21494,AT5G06780,LOC103866796,8035,0.9216802946785444,0.9251886621197583,0.9234344783991513
21495,AT3G12140,LOC103850839,8035,0.9507928629274537,0.9701304426752417,0.9604616528013477
21496,AT3G12140,LOC103845777,8035,0.9612267823088378,0.9474858017167604,0.9543562920127991
21497,AT3G12140,LOC103846610,8035,0.9306355965411846,0.9274425225256375,0.929039059533411
21498,AT3G12140,LOC103855992,8035,0.9764936388097912,0.9527450014263117,0.9646193201180515
21499,AT3G12140,LOC103858133,8035,0.9378928394158677,0.8952568657451829,0.9165748525805253
21500,AT3G12140,LOC103859430,8035,0.9687766138091383,0.9559451259044112,0.9623608698567747
21501,AT3G12140,LOC103847017,8035,0.7458397554795058,0.6106843702186147,0.6782620628490602
21502,AT3G12140,LOC103866796,8035,0.9346900389247368,0.9676668136199786,0.9511784262723577
21503,AT5G55860,LOC103856961,8036,0.9250137150918257,0.9310546925650269,0.9280342038284264
21504,AT5G55860,LOC103845027,8036,0.9733535358812926,0.9446694847125334,0.959011510296913
21505,AT3G49410,LOC103875342,8038,0.9908618302463491,0.9769974845050698,0.9839296573757095
21506,AT3G49410,LOC103854858,8038,0.3965568588521121,0.62476595523975,0.510661407045931
21507,AT5G24450,LOC103875342,8038,0.5356931999268528,0.5351313503280517,0.5354122751274523
21508,AT5G24450,LOC103854858,8038,0.9217952402100369,0.9493114805113976,0.9355533603607172
21509,AT4G13270,LOC103873645,8039,0.6079625904542961,0.5077461684084956,0.5578543794313959
21510,AT4G13270,LOC103833354,8039,0.9286083753494082,0.9331189543839631,0.9308636648666857
21511,AT3G44380,LOC103873645,8039,0.7578724627080122,0.8268042841212625,0.7923383734146374
21512,AT3G44380,LOC103833354,8039,0.44261344340238773,0.4371774590907912,0.43989545124658946
21513,AT1G52330,LOC103873645,8039,0.321586248334596,0.3549544876948212,0.33827036801470856
21514,AT1G52330,LOC103833354,8039,0.7491000287363828,0.8847643992635046,0.8169322139999438
21515,AT1G08960,LOC103843368,8040,0.9018574152929804,0.9187209875262572,0.9102892014096188
21516,AT4G10140,LOC103840058,8041,0.7549256772642964,0.8961489587925625,0.8255373180284294
21517,AT4G10140,LOC103853566,8041,0.8766007471459547,0.9578330437488655,0.91721689544741
21518,AT1G33490,LOC103840058,8041,0.7938504140651532,0.8589248204144083,0.8263876172397808
21519,AT1G33490,LOC103853566,8041,0.7242404451526947,0.8686963512357045,0.7964683981941996
21520,AT1G18950,LOC103874416,8042,0.8130985657932548,0.7709551100853194,0.7920268379392871
21521,AT1G18950,LOC103842672,8042,0.9593563050236421,0.9422784678820569,0.9508173864528495
21522,AT1G18950,LOC103835874,8042,0.9673136706810523,0.9425533570187495,0.9549335138499009
21523,AT1G18950,LOC103872700,8042,0.984346508529481,0.9719976141697569,0.978172061349619
21524,AT5G25580,LOC103874416,8042,0.9654536429896288,0.9638650449936464,0.9646593439916376
21525,AT5G25580,LOC103842672,8042,0.5744820920086732,0.8578460102175773,0.7161640511131253
21526,AT5G25580,LOC103835874,8042,0.5956581937877166,0.7896579445553797,0.6926580691715482
21527,AT5G25580,LOC103872700,8042,0.5719950886909272,0.7622727626358238,0.6671339256633755
21528,AT1G28420,LOC103827923,8043,0.9749261997439849,0.9824952672389201,0.9787107334914524
21529,AT1G28420,LOC103838952,8043,0.9641787925494397,0.9650009076528099,0.9645898501011247
21530,AT1G28420,LOC103835318,8043,0.9517385511638234,0.9646015404164829,0.9581700457901532
21531,AT5G44180,LOC103827923,8043,0.982099845868492,0.9832421358367263,0.9826709908526091
21532,AT5G44180,LOC103838952,8043,0.9838919512003971,0.9719094421825161,0.9779006966914565
21533,AT5G44180,LOC103835318,8043,0.9851563520468143,0.9751718057104328,0.9801640788786236
21534,AT1G51360,LOC103832856,8044,0.9172653413098566,0.8204610876273956,0.8688632144686261
21535,AT1G51360,LOC103832155,8044,0.5353640377230335,0.7531184357252146,0.6442412367241241
21536,AT2G31670,LOC103832856,8044,0.537448731680556,0.4459583517024973,0.49170354169152664
21537,AT2G31670,LOC103832155,8044,0.8038141017267953,0.8965379528539198,0.8501760272903576
21538,AT2G33840,LOC103829015,8046,0.960568457901199,0.985513861155053,0.9730411595281261
21539,AT1G28350,LOC103829015,8046,0.9722824525196583,0.9845491558828868,0.9784158042012725
21540,AT3G47670,LOC103873217,8047,0.9355469056140443,0.8534183933680834,0.8944826494910638
21541,AT2G27775,LOC103829684,8049,0.9785104104077954,0.9701148829127875,0.9743126466602914
21542,AT2G27775,LOC103864801,8049,0.98313958044881,0.9614895879256243,0.9723145841872172
21543,AT1G34380,LOC103840006,8050,0.9760390814807075,0.9696273436892198,0.9728332125849637
21544,AT5G17410,LOC103856248,8052,0.9792680059562685,0.9629314592463888,0.9710997326013286
21545,AT4G24175,LOC103861798,8053,0.9410851903132267,0.9865356188895517,0.9638104046013891
21546,AT4G02480,LOC103844551,8054,0.9658977507249406,0.9694354399522834,0.967666595338612
21547,AT4G02480,LOC103858761,8054,0.9383421719480656,0.9538082518606883,0.9460752119043769
21548,AT4G02480,LOC103868207,8054,0.9440163013662843,0.9685537200798735,0.9562850107230789
21549,AT4G02480,LOC103843724,8054,0.808709736408997,0.888737325276834,0.8487235308429155
21550,AT4G02480,LOC103836743,8054,0.9846495467488702,0.9669043852597184,0.9757769660042943
21551,AT4G24860,LOC103844551,8054,0.873736977919428,0.8412956095536942,0.857516293736561
21552,AT4G24860,LOC103858761,8054,0.8456972346311149,0.7518892144913254,0.7987932245612201
21553,AT4G24860,LOC103868207,8054,0.8958436740771702,0.8741837607945853,0.8850137174358778
21554,AT4G24860,LOC103843724,8054,0.8725701066148831,0.8970203054900029,0.884795206052443
21555,AT4G24860,LOC103836743,8054,0.8715193419078056,0.8611135603329789,0.8663164511203922
21556,AT1G02890,LOC103844551,8054,0.9482890241530749,0.9780192422395685,0.9631541331963217
21557,AT1G02890,LOC103858761,8054,0.9567822217577958,0.9565363968776743,0.9566593093177351
21558,AT1G02890,LOC103868207,8054,0.9256308216573635,0.9697155156764606,0.9476731686669121
21559,AT1G02890,LOC103843724,8054,0.7719405185901176,0.8777936256839812,0.8248670721370495
21560,AT1G02890,LOC103836743,8054,0.9742446540168528,0.9685900261922669,0.9714173401045598
21561,AT1G54520,LOC103867451,8055,0.9886203923822462,0.9879774902103161,0.9882989412962812
21562,AT1G52420,LOC103868502,8057,0.9042973954387523,0.8618189362309069,0.8830581658348295
21563,AT1G52420,LOC103869865,8057,0.880409624075864,0.8020279557065428,0.8412187898912034
21564,AT3G15940,LOC103868502,8057,0.8502050732777763,0.8912217006820363,0.8707133869799063
21565,AT3G15940,LOC103869865,8057,0.9367851824760312,0.8341536785871736,0.8854694305316024
21566,AT4G33500,LOC103846397,8058,0.9720525614566733,0.9865771115894297,0.9793148365230515
21567,AT2G42710,LOC103866668,8059,0.9875075106455238,0.9946422551282385,0.9910748828868812
21568,AT1G24310,LOC103835419,8061,0.9770997152485698,0.9616140660252588,0.9693568906369143
21569,AT3G15353,LOC103869931,8062,0.8778239301502708,0.8846969736262027,0.8812604518882368
21570,AT4G27340,LOC103867054,8063,0.9934585542987016,0.9937657218433131,0.9936121380710073
21571,AT5G65683,LOC103855312,8064,0.8473732333655529,0.7311065584398745,0.7892398959027137
21572,AT5G65683,LOC103874005,8064,0.7909715509809556,0.7379061746324006,0.764438862806678
21573,AT5G65683,LOC103848256,8064,0.5729198777397528,0.7083115064443349,0.6406156920920438
21574,AT5G65683,LOC103862591,8064,0.697526058674469,0.6904852052591997,0.6940056319668344
21575,AT2G22680,LOC103855312,8064,0.40681313513937145,0.48490962371307794,0.4458613794262247
21576,AT2G22680,LOC103874005,8064,0.6180568980380887,0.6765540312751225,0.6473054646566057
21577,AT2G22680,LOC103848256,8064,0.8544476083492255,0.8580379139545137,0.8562427611518696
21578,AT2G22680,LOC103862591,8064,0.7634107474071945,0.6611239335079484,0.7122673404575715
21579,AT5G49665,LOC103855312,8064,0.6599649938608636,0.5590363320453308,0.6095006629530972
21580,AT5G49665,LOC103874005,8064,0.6608427597377152,0.6756256321153497,0.6682341959265324
21581,AT5G49665,LOC103848256,8064,0.8689307453172759,0.9052773527657478,0.8871040490415119
21582,AT5G49665,LOC103862591,8064,0.8718096084014734,0.7097741241150385,0.7907918662582559
21583,AT4G37890,LOC103855312,8064,0.8326087037652126,0.6940328310987786,0.7633207674319955
21584,AT4G37890,LOC103874005,8064,0.7695752613331442,0.7300225616555588,0.7497989114943515
21585,AT4G37890,LOC103848256,8064,0.4891007004959825,0.726251912554135,0.6076763065250588
21586,AT4G37890,LOC103862591,8064,0.6198101905931265,0.7713492907341615,0.6955797406636439
21587,AT1G27850,LOC103839013,8068,0.966232137725646,0.9599387982676797,0.9630854679966628
21588,AT1G27850,LOC103857902,8068,0.8657331696230309,0.8597339280620315,0.8627335488425312
21589,AT1G27850,LOC103866987,8068,0.8185637033360328,0.8325562096418662,0.8255599564889495
21590,AT1G27850,LOC103835368,8068,0.9155672823218998,0.9150125774746506,0.9152899298982752
21591,AT2G40070,LOC103839013,8068,0.9281067948483502,0.9247011228961904,0.9264039588722703
21592,AT2G40070,LOC103857902,8068,0.8852582355860916,0.9198827831228443,0.902570509354468
21593,AT2G40070,LOC103866987,8068,0.8347657984795841,0.8835403646171001,0.8591530815483421
21594,AT2G40070,LOC103835368,8068,0.8415684840251836,0.911501257747465,0.8765348708863243
21595,AT3G17330,LOC103871495,8069,0.7759241359492149,0.9039184668447395,0.8399213013969773
21596,AT1G48110,LOC103871495,8069,0.9601556989472035,0.945711988796971,0.9529338438720873
21597,AT5G51740,LOC103832871,8071,0.8570391076046918,0.9082025881071548,0.8826208478559233
21598,AT5G59050,LOC103845350,8072,0.7993469003892474,0.63841705349965,0.7188819769444487
21599,AT5G59050,LOC103851593,8072,0.8104757177564722,0.7621344536362301,0.7863050856963512
21600,AT5G59050,LOC103856645,8072,0.8448966796415789,0.8383029485749851,0.841599814108282
21601,AT2G03440,LOC103853947,8074,0.8780793646646987,0.7942065817795182,0.8361429732221084
21602,AT2G03440,LOC103836092,8074,0.8703414404765015,0.9340110474313426,0.902176243953922
21603,AT1G13930,LOC103853947,8074,0.7986781263878366,0.7032286507092659,0.7509533885485513
21604,AT1G13930,LOC103836092,8074,0.9171608453721362,0.9366769533985114,0.9269188993853238
21605,AT4G32070,LOC103858363,8078,0.7799367799576792,0.5988894939907621,0.6894131369742207
21606,AT4G32070,LOC103851302,8078,0.8558844274928813,0.7737299343896683,0.8148071809412748
21607,AT2G25290,LOC103858363,8078,0.8176441390840931,0.7280989139862094,0.7728715265351512
21608,AT2G25290,LOC103851302,8078,0.8419864677760652,0.7116724151344622,0.7768294414552637
21609,AT1G72310,LOC103831742,8079,0.9472400010449594,0.7726200046679287,0.859930002856444
21610,AT1G72310,LOC103852774,8079,0.9542673528566578,0.8976219496382355,0.9259446512474466
21611,AT1G28540,LOC103835311,8080,0.8579273230753154,0.8807188610253884,0.8693230920503519
21612,AT1G76890,LOC103830594,8081,0.7595443977115389,0.8627784549155882,0.8111614263135636
21613,AT1G76890,LOC103832141,8081,0.6933409963687662,0.7537252664609321,0.7235331314148492
21614,AT1G76890,LOC103853053,8081,0.31275111680033435,0.5272321775887554,0.41999164719454485
21615,AT1G76890,LOC103832140,8081,0.7214713028031036,0.8085734291123156,0.7650223659577096
21616,AT3G08650,LOC103870605,8082,0.85508503356932,0.9299914421306502,0.8925382378499851
21617,AT3G08650,LOC103848813,8082,0.8963922777502025,0.9486787168382562,0.9225354972942293
21618,AT3G08650,LOC103859336,8082,0.8945009012774628,0.9386167371178133,0.9165588191976382
21619,AT1G64080,LOC103844762,8083,0.8472588683670478,0.7436062342781568,0.7954325513226023
21620,AT1G64080,LOC103857111,8083,0.7422114243086577,0.7672985659085605,0.7547549951086091
21621,AT5G52870,LOC103844762,8083,0.7344392486742077,0.7291252820206945,0.731782265347451
21622,AT5G52870,LOC103857111,8083,0.7991588077013506,0.7855034879800835,0.7923311478407171
21623,AT3G13062,LOC103859496,8084,0.8433396901695447,0.9243824359096265,0.8838610630395856
21624,AT3G13062,LOC103849738,8084,0.8979753912066668,0.8547651772516273,0.876370284229147
21625,AT3G13062,LOC103871005,8084,0.8857545912902637,0.8292679131765256,0.8575112522333946
21626,AT1G55960,LOC103859496,8084,0.9013993747659725,0.8573198597316228,0.8793596172487976
21627,AT1G55960,LOC103849738,8084,0.9341066032724644,0.8916003215684241,0.9128534624204443
21628,AT1G55960,LOC103871005,8084,0.9803808876929909,0.9863852078524935,0.9833830477727422
21629,AT3G54610,LOC103863217,8085,0.8933618955563103,0.7854308757552968,0.8393963856558035
21630,AT3G54610,LOC103863222,8085,0.9485827738446668,0.9293068125826612,0.9389447932136641
21631,AT3G05710,LOC103849906,8086,0.8894432978917944,0.9578122973989263,0.9236277976453604
21632,AT3G05710,LOC103870798,8086,0.8204864285900886,0.8788828090557818,0.8496846188229352
21633,AT3G05710,LOC103836768,8086,0.8275660283706471,0.9027307383107284,0.8651483833406877
21634,AT4G02195,LOC103849906,8086,0.7326889417173907,0.9034931666709888,0.8180910541941897
21635,AT4G02195,LOC103870798,8086,0.6293215601243501,0.7998807084878504,0.7146011343061003
21636,AT4G02195,LOC103836768,8086,0.7694506126074349,0.9303233837296749,0.8498869981685548
21637,AT5G26980,LOC103849906,8086,0.8490242691815355,0.9645704208915744,0.906797345036555
21638,AT5G26980,LOC103870798,8086,0.7468794900598239,0.8614973678068514,0.8041884289333376
21639,AT5G26980,LOC103836768,8086,0.8289558243423286,0.9068281424236923,0.8678919833830104
21640,AT3G47980,LOC103874711,8088,0.7067687243658403,0.44094810819221497,0.5738584162790277
21641,AT3G47980,LOC103837425,8088,0.5701611849839338,0.36781203806955215,0.4689866115267429
21642,AT5G62720,LOC103874711,8088,0.898492646098383,0.9630040714711756,0.9307483587847794
21643,AT5G62720,LOC103837425,8088,0.9009012774628385,0.9207852493451933,0.910843263404016
21644,AT5G06700,LOC103838485,8089,0.7281172444421222,0.8406420995306139,0.784379671986368
21645,AT5G06700,LOC103845663,8089,0.7753964314637268,0.8560566375353337,0.8157265344995303
21646,AT5G06700,LOC103847008,8089,0.87145954701011,0.937060760872384,0.9042601539412469
21647,AT5G06700,LOC103855689,8089,0.7457039107604692,0.9752703508726434,0.8604871308165563
21648,AT5G20590,LOC103838485,8089,0.8852948091642937,0.8682762376494385,0.8767855234068661
21649,AT5G20590,LOC103845663,8089,0.8467567073330025,0.9022120795622519,0.8744843934476272
21650,AT5G20590,LOC103847008,8089,0.7740118602889313,0.6785456808692721,0.7262787705791017
21651,AT5G20590,LOC103855689,8089,0.8183390370699339,0.8194497030678665,0.8188943700689002
21652,AT1G60790,LOC103838485,8089,0.8659160375140417,0.9331345141464173,0.8995252758302295
21653,AT1G60790,LOC103845663,8089,0.8551320567412941,0.8989652757967895,0.8770486662690418
21654,AT1G60790,LOC103847008,8089,0.7710076020794692,0.8350976375094007,0.803052619794435
21655,AT1G60790,LOC103855689,8089,0.7315656103868962,0.9434610098285834,0.8375133101077398
21656,AT5G49340,LOC103838485,8089,,0.6558699203858821,0.6558699203858821
21657,AT5G49340,LOC103845663,8089,,0.7351209771530821,0.7351209771530821
21658,AT5G49340,LOC103847008,8089,,0.5541920593345608,0.5541920593345608
21659,AT5G49340,LOC103855689,8089,,0.5037784289826509,0.5037784289826509
21660,AT3G12060,LOC103838485,8089,0.5815572133919008,0.830512694172869,0.7060349537823849
21661,AT3G12060,LOC103845663,8089,0.8198228793855639,0.8894012084748839,0.8546120439302238
21662,AT3G12060,LOC103847008,8089,0.312748877601669,0.5944036721039392,0.45357627485280405
21663,AT3G12060,LOC103855689,8089,0.6422394972252596,0.7947771064028423,0.718508301814051
21664,AT5G42920,LOC103848368,8090,0.8940463439483789,0.948025206815176,0.9210357753817775
21665,AT5G42920,LOC103828006,8090,0.9146895164450483,0.9594823785690205,0.9370859475070343
21666,AT1G45233,LOC103848368,8090,0.8759946707071762,0.8695469515832058,0.8727708111451911
21667,AT1G45233,LOC103828006,8090,0.891804906084276,0.9494878244858794,0.9206463652850777
21668,AT5G19620,LOC103845737,8091,0.9809242665691372,0.9804154456575297,0.9806698561133335
21669,AT1G65380,LOC103852231,8093,0.8995846286475613,0.951723243691813,0.9256539361696872
